0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,target
205,376,526,2075,2026,1168,202,370,505,1918,2022,1187,334,644,675,2728,2161,1249,189,494,381,3230,1827,897,226,520,395,3675,1820,867,125,448,294,3636,1713,743,118,447,297,3280,1516,687,152,471,379,3275,1571,688,3
282,461,608,2411,2151,1315,232,405,522,2307,2187,1311,1289,1504,1549,3276,2569,1758,274,717,539,4547,2052,1021,421,798,766,3719,2522,1405,389,676,780,3344,2836,1653,273,646,747,2607,2377,1581,343,564,600,2466,2154,1337,3
232,489,558,2372,2248,1293,221,455,483,2282,2178,1232,960,1013,982,3324,2079,1303,237,622,476,4058,1807,874,255,547,525,3285,2058,1047,275,569,727,2687,2492,1387,285,500,585,2291,2454,1458,234,483,503,2381,2154,1236,4
452,799,955,2717,2709,1688,391,810,979,2697,2788,1735,948,1091,1133,3213,2502,1617,334,697,689,3857,2282,1285,359,646,685,3497,2447,1394,338,769,1009,3162,2751,1549,386,666,821,2458,2744,1668,723,1241,1442,2779,3688,2392,3
254,450,543,1648,1491,954,254,451,542,1675,1719,1127,313,516,584,1684,1464,989,305,603,679,2304,1948,1240,290,547,622,2400,2060,1309,305,612,784,2177,2494,1607,274,552,704,1843,2332,1543,262,495,553,1837,1797,1103,3
161,294,364,1061,998,618,183,336,436,1240,1275,808,347,600,707,2090,1902,1222,298,677,665,2677,1911,1193,275,624,656,2970,1950,1145,350,677,745,2914,1916,1056,286,634,792,2347,1704,995,224,455,551,1930,1377,778,3
358,529,678,2138,2342,1536,322,514,629,2218,2378,1533,439,732,701,3386,2721,1613,309,707,621,3982,2284,1305,304,663,669,3960,2335,1289,321,619,664,3824,2490,1282,248,536,633,3235,2160,1190,265,469,457,3121,1791,916,4
151,285,359,1278,1212,719,168,312,409,1422,1523,895,222,526,425,2824,1749,938,202,525,341,3945,1656,748,190,474,349,3837,1780,784,173,523,467,3679,1801,883,220,509,500,3086,1643,809,168,360,318,1984,1097,541,0
765,1283,1533,3168,3605,2615,792,1197,1421,3337,3470,2429,596,1003,1155,3351,3064,2017,710,1161,1454,3259,3320,2178,936,1429,2033,3259,4393,3183,1003,1573,2183,3310,4565,3170,948,1446,2022,3223,4444,3093,838,1214,1528,2456,3950,2956,2
647,1023,1272,3081,3361,2219,642,1166,1412,3230,3312,2325,452,810,864,3281,2511,1577,622,1069,1183,3678,2938,1810,568,1085,1424,3415,3405,2204,756,1234,1614,3436,3572,2226,661,1209,1662,3335,3607,2293,561,952,1061,2861,3153,1955,1
279,565,691,2863,2065,1262,241,554,623,3320,2290,1381,227,574,513,4048,2053,1155,430,816,897,3872,2558,1587,398,759,881,3066,2686,1664,413,780,1014,3079,3135,1881,430,771,1007,2939,3130,1866,2398,2665,2590,3775,3981,3216,4
668,1175,1574,2220,2706,2007,836,1495,1996,2624,3261,2528,848,1491,1933,2870,3207,2415,826,1456,1888,2928,3090,2312,805,1418,1846,2869,3120,2322,810,1457,1934,2925,3149,2330,782,1387,1843,2885,3128,2271,656,1144,1289,2763,2115,1591,2
254,468,530,2119,1773,1047,207,464,473,2250,1937,1120,240,493,485,2603,1734,932,301,562,589,2837,2020,1073,330,604,743,2244,2414,1457,329,607,816,2191,2557,1476,310,561,741,1923,2404,1477,287,435,482,1626,1875,1104,2
178,475,411,2701,1100,571,188,528,362,3819,2117,1031,288,634,463,4086,2214,1062,331,734,659,4006,2511,1249,465,804,911,2984,3354,2017,581,922,1307,2757,4292,2765,573,860,1187,2373,4054,2723,448,692,741,2455,3069,1975,4
242,421,454,1909,1861,1091,221,444,474,1973,1944,1182,350,566,617,2123,2107,1286,321,565,593,2191,2067,1223,347,590,667,1943,2412,1505,363,615,783,1890,2675,1659,369,596,748,1799,2607,1620,365,533,598,1606,2248,1448,3
349,641,758,2167,2288,1495,320,605,690,2337,2265,1449,766,1077,1357,2529,3384,2542,997,1542,1826,3532,4174,3235,625,1076,1111,3690,3087,2012,806,1265,1552,3065,3763,2733,698,1089,1322,2688,3451,2559,631,965,1196,2217,3088,2293,2
406,708,705,2516,2622,1590,437,774,748,2767,2699,1660,470,882,834,3185,2505,1540,534,942,1081,3118,2782,1659,669,1071,1372,2841,3331,2108,746,1192,1596,3022,3567,2167,715,1152,1555,2914,3339,2044,576,883,1120,2105,2738,1758,2
475,760,830,2931,2432,1801,503,770,956,2897,2585,1895,524,878,937,3091,2517,1858,589,951,1065,3252,3048,2371,657,1016,1198,3258,3070,2361,651,1005,1172,3303,3114,2286,647,1021,1348,3007,2962,2149,532,863,1091,2682,2489,1838,2
53,191,212,1070,926,537,172,353,453,1403,1906,1192,385,607,703,2025,2145,1324,281,597,667,2340,2095,1244,308,539,591,2226,2196,1284,270,513,599,2135,2185,1264,269,471,549,1836,2126,1216,261,419,483,1620,1723,1052,3
319,513,617,2196,2345,1441,268,485,548,2101,2414,1476,403,695,709,2677,2598,1629,363,739,696,3367,2473,1473,353,689,707,3020,2580,1503,406,752,845,2985,2744,1587,400,709,871,2505,2729,1633,376,618,697,2112,2427,1465,3
115,269,261,1850,907,487,87,258,264,1856,1084,581,195,386,462,1975,1235,710,108,420,416,2263,1620,983,212,487,519,2314,1615,945,213,434,518,2226,1650,885,194,474,517,2076,1642,974,195,349,371,1882,964,505,0
135,276,311,1283,1262,751,129,269,339,1268,1472,893,282,476,543,1733,1694,1038,215,543,539,2547,1753,982,274,471,450,2426,1750,982,173,389,377,2238,1691,891,161,330,316,1884,1491,798,210,360,313,1847,1319,694,2
294,493,568,1947,1614,984,276,509,580,2159,1770,1075,315,615,644,2658,1836,1082,327,666,691,2685,2137,1389,433,705,773,2795,2391,1579,334,616,689,2849,2281,1411,279,565,605,2531,2218,1438,269,516,474,2432,1741,1026,2
398,716,742,2915,2119,1265,359,712,698,3061,2253,1398,638,1053,1232,2691,3286,2405,691,1187,1391,2780,3368,2484,664,1082,1269,2879,3328,2364,824,1213,1584,2792,3654,2643,759,1126,1452,2510,3492,2630,542,877,944,2573,2677,1846,2
364,641,774,2567,2236,1330,410,766,867,2919,2695,1649,557,943,1057,3460,3059,1835,774,1198,1416,3561,3674,2519,870,1281,1603,3446,3942,2743,869,1342,1712,3412,3974,2634,867,1251,1578,3186,3825,2652,746,1171,1377,2883,3383,2299,2
294,532,647,1971,2092,1306,308,659,827,2216,2400,1544,551,1044,1266,3127,3194,2099,517,912,1105,3005,2598,1625,503,858,1074,2480,2747,1782,573,899,1229,2535,3290,2230,513,823,1092,2099,2987,2056,459,659,839,1881,2529,1762,2
160,328,330,1879,1213,655,160,366,373,1936,1443,819,254,472,481,2351,1779,946,273,547,587,2259,1983,1147,264,528,540,2278,1946,1126,281,494,580,2253,1885,1078,283,518,592,2192,2058,1223,214,412,416,2024,1477,833,2
452,761,830,2576,1914,1334,443,783,845,2560,2123,1544,1033,1420,1672,2936,3445,2619,786,1406,1567,3505,3397,2501,684,1116,1222,3273,2815,2003,740,1047,1257,2891,2881,2065,733,1093,1307,2643,2929,2210,619,933,1045,2515,2542,1880,1
82,204,205,1564,816,444,19,311,317,1764,1219,733,237,576,620,2167,1530,896,86,532,562,2308,1574,939,272,483,517,2117,1803,1219,212,495,526,1972,1899,1192,109,511,510,1880,1679,1078,208,317,283,1609,1099,649,1
56,189,166,1562,643,324,44,194,179,1539,786,421,227,449,465,1930,1248,748,158,343,336,1802,1109,600,206,399,399,1962,1286,729,130,336,382,1836,1303,720,102,282,294,1665,1080,592,122,291,279,1680,937,489,0
250,498,519,2402,1968,1151,225,487,496,2436,2041,1205,311,658,655,2983,2080,1236,342,713,732,3150,2363,1442,336,584,736,2630,2740,1668,352,615,805,2512,2995,1749,265,469,596,2134,2620,1690,269,453,510,1953,2158,1417,4
221,426,486,2045,1908,1126,189,445,472,1979,2036,1243,429,652,690,2185,2203,1382,280,698,775,2309,2144,1335,529,840,1111,2210,3456,2233,625,968,1428,2577,3788,2370,550,864,1194,2039,3611,2473,523,709,893,1773,3094,2133,3
576,891,1086,2949,3179,2280,523,764,935,2553,2935,2083,529,969,1011,3637,2861,1858,545,832,901,3442,2790,1787,597,839,948,3587,2813,1843,583,1083,1345,3318,3349,2151,710,924,1183,3082,3094,2158,529,790,896,2911,2571,1811,2
93,199,221,974,796,415,176,353,410,1951,2042,1201,350,602,589,2756,2016,1179,266,622,520,3591,1850,988,228,550,468,3756,1978,988,234,611,592,3348,2146,1046,216,550,578,2714,2219,1179,225,466,476,2405,1893,1014,3
373,654,866,2018,2261,1514,391,684,894,2232,2571,1725,982,1278,1344,2813,2495,1745,344,641,749,3002,2386,1487,511,832,1013,3240,2650,1707,346,747,965,3040,2564,1574,320,587,750,2671,2224,1398,242,469,530,2148,1543,913,2
129,244,275,1115,1068,681,117,263,287,1219,1237,806,223,412,417,1696,1668,1059,241,474,433,2151,1708,1035,264,487,518,1944,1953,1239,271,470,573,1745,1953,1214,260,439,491,1605,1809,1145,249,390,403,1524,1447,880,3
291,475,447,2269,1707,1007,324,500,465,2347,1854,1132,377,648,634,2498,1868,1189,413,705,667,2772,2260,1394,460,738,760,2676,2527,1580,477,751,807,2604,2651,1646,509,731,802,2382,2546,1565,392,609,628,2324,2118,1265,3
465,741,829,2407,2120,1483,502,767,807,2379,2219,1587,579,903,964,3003,2437,1687,680,994,1085,3084,2853,1938,619,1032,1227,2922,2974,2151,689,1043,1318,2865,2882,2059,625,957,1166,2647,2855,1989,627,919,1087,2347,2588,1919,2
790,1239,1285,1672,2416,2054,660,984,1225,1859,1961,1730,1267,1388,1425,2104,2393,2016,1184,1522,1598,2017,2762,2574,1392,1504,1635,2081,2621,2366,1122,1280,1520,2041,2241,2010,942,1330,1534,1868,2277,2062,914,1349,1499,1952,2214,1905,1
1921,2281,2247,2218,3504,3972,1677,1883,2170,2208,2637,2675,1531,1793,1885,2198,2643,2551,1474,1817,2043,2265,2765,2743,1272,1690,1871,2022,2785,2829,1572,1969,2113,2152,2885,3003,1055,1469,1630,1972,2345,2223,1247,1625,1707,1730,2302,2284,1
368,520,648,2022,2044,1246,432,633,748,2074,2391,1529,442,801,829,2696,2136,1345,459,768,774,3205,2319,1343,438,787,799,3141,2337,1363,458,764,867,2897,2444,1412,440,667,788,2472,2351,1421,408,594,662,2271,2111,1275,0
155,253,269,2251,965,454,179,294,313,2180,1132,586,275,488,484,2520,1422,791,214,392,382,2613,1267,639,217,403,403,2665,1290,616,210,371,377,2452,1291,619,228,389,402,2400,1300,647,185,317,292,2240,1035,490,0
150,218,226,1448,793,390,194,285,321,1643,1104,577,361,562,646,2176,1756,1017,307,513,558,2398,1948,1030,308,517,541,2609,1936,1002,300,515,516,2672,1956,948,282,464,447,2349,1548,754,215,360,333,2003,1309,652,0
3237,3600,3719,3747,3665,2994,2682,3110,3168,3185,3190,2737,2908,3063,3194,3632,3500,3025,3401,3366,3642,4043,3943,3592,3359,3250,3506,3898,3780,3556,3172,3724,3934,4088,4067,3653,2603,3509,3584,3823,3601,3087,3286,3324,3546,3621,3581,3067,1
117,148,144,1387,556,246,145,187,173,1364,625,296,267,396,393,1912,1169,664,234,370,366,1997,1244,635,271,399,419,2070,1343,681,226,344,359,1968,1209,587,226,351,363,1843,1139,561,176,276,252,1655,842,389,0
436,627,745,2093,2355,1405,482,581,702,2089,2355,1420,500,737,826,2316,2452,1523,476,684,767,2496,2704,1575,518,697,823,2550,2830,1632,496,726,858,2551,2835,1588,446,645,736,2254,2503,1408,439,605,668,2086,2322,1333,3
302,470,471,2353,1711,935,331,544,541,2524,1873,1070,422,698,717,2747,2049,1238,437,773,874,2885,2556,1509,539,820,1027,2674,2835,1724,472,727,918,2473,2757,1592,561,786,992,2339,2687,1683,471,771,911,2192,2518,1628,0
422,763,804,2057,1841,1106,445,850,775,2607,2017,1193,462,641,666,1047,494,355,227,550,487,1805,959,571,264,593,316,4058,1663,786,251,548,336,3969,1471,670,281,623,600,2956,1534,798,715,1006,1289,2402,2924,2027,2
370,613,579,625,393,264,374,666,763,1500,1509,922,702,1007,1243,2040,2655,2206,456,769,824,1269,690,462,272,569,480,2428,1364,782,285,596,428,4100,1585,778,301,645,551,3357,1479,769,769,1081,1402,2490,2935,2026,2
269,519,400,3445,1502,783,290,529,391,3253,1416,740,342,648,579,3258,1902,1180,369,666,668,3271,2132,1210,563,757,916,3035,2633,1638,538,858,1103,2926,2679,1694,491,740,882,2459,2709,1723,491,691,772,2507,2223,1444,2
268,513,530,2631,1902,1074,266,488,471,2642,2022,1102,413,652,717,2773,2249,1304,462,748,874,2964,2705,1594,533,766,946,2697,2960,1814,524,775,1022,2461,2833,1841,528,679,814,2228,2752,1790,478,625,648,2234,2302,1435,4
65,160,97,1712,568,233,95,192,129,1788,653,273,732,832,792,2726,1560,967,156,321,230,2629,988,450,181,319,290,2727,1153,548,163,302,290,2596,1125,516,119,230,199,2158,859,388,104,220,156,2015,746,311,0
164,288,255,1673,894,448,162,295,266,1685,1010,526,340,539,565,1999,1612,939,274,442,452,1905,1549,854,306,491,526,1988,1711,948,267,465,524,1922,1658,877,233,424,453,1829,1428,757,214,388,368,1750,1122,576,0
322,533,549,2084,1564,968,369,584,623,2147,1727,1092,515,666,750,2319,2031,1265,498,715,796,2350,2142,1377,475,764,814,2407,2218,1419,438,767,856,2370,2183,1350,393,676,752,2265,1901,1189,373,591,616,2152,1609,964,0
332,712,630,3544,2173,1139,335,665,552,3584,2114,1092,321,608,639,2180,1498,908,536,912,1097,2866,2847,1687,652,1097,1415,2756,3286,2083,722,1223,1589,2930,3487,2121,701,1164,1569,2797,3425,2100,528,885,1103,2207,2721,1704,2
57,173,195,852,842,489,66,223,286,1058,1066,686,328,591,612,1937,1347,794,171,592,599,2634,1383,732,165,371,328,2212,1361,703,131,332,357,1885,1354,713,144,329,351,1753,1339,706,154,280,263,1463,981,490,3
238,444,536,1397,1953,1304,248,398,494,1364,1877,1303,313,507,582,1395,2130,1537,294,530,621,1471,2024,1457,342,544,668,1456,2264,1663,378,621,854,1586,2531,1826,388,633,835,1527,2465,1789,54,111,127,272,293,161,3
123,271,364,1292,1338,804,156,306,426,1408,1739,1065,327,555,646,2118,2253,1437,242,538,506,2772,1982,1138,265,508,520,2824,1978,1162,220,477,592,2298,2206,1372,258,493,632,1976,2123,1405,208,382,413,1698,1548,934,3
303,558,633,2336,2729,1653,284,585,644,2580,2671,1636,346,647,737,2499,2569,1604,421,719,829,2791,2640,1605,434,706,938,2361,3034,1953,468,748,1022,2094,3295,2091,490,788,1088,2213,3374,2194,468,660,822,1764,3020,2099,4
121,211,202,1069,934,526,109,246,274,1225,1084,674,209,399,405,1965,1607,920,264,465,445,2049,1860,1081,272,494,547,1940,1896,1149,262,505,639,1998,1923,1143,243,458,550,1744,1661,999,228,342,355,1274,1343,762,3
284,454,575,1908,2178,1321,278,487,604,1856,2374,1491,331,610,566,2597,1941,1119,273,529,478,3150,1954,1023,267,496,461,2967,2025,1061,263,537,529,2929,2124,1102,269,501,503,2734,2026,1051,254,471,437,2480,1828,942,3
64,163,156,934,591,343,52,171,165,1043,770,455,193,353,384,1474,1272,766,188,342,364,1464,1404,844,199,360,391,1495,1435,867,158,336,379,1449,1386,814,164,324,363,1358,1238,730,151,264,267,1193,883,492,0
201,362,433,1195,1618,1048,192,358,426,1270,1818,1210,373,595,667,1715,2018,1327,335,590,665,1840,2230,1456,363,586,690,1689,2334,1570,342,564,733,1524,2400,1567,302,492,630,1289,2245,1546,349,506,586,1231,1918,1290,3
112,239,220,1351,850,500,92,217,218,1270,959,562,267,427,448,1651,1363,840,276,466,480,1818,1556,956,235,386,409,1655,1471,880,200,389,444,1677,1492,845,166,343,386,1561,1334,756,197,343,355,1533,1170,656,0
236,432,502,1609,1736,1151,267,506,605,1780,1915,1274,522,821,998,2384,2728,1867,535,860,991,2947,2652,1774,436,809,949,2762,2836,1899,426,845,1022,2761,2914,1966,381,720,881,2525,2465,1622,399,679,763,2226,2189,1460,0
214,379,445,1583,1391,863,197,391,462,1633,1574,999,460,664,698,2598,2090,1249,277,662,663,2968,1865,1068,337,654,679,2727,2086,1241,279,565,653,2382,2005,1142,253,524,631,2115,1936,1169,327,560,626,1882,1703,1101,3
569,876,1173,1745,2693,1947,756,1180,1519,1944,3027,2252,1125,1764,2183,2842,3958,3040,1236,1873,2295,3733,4282,3114,1090,1760,2131,3945,4625,3335,185,441,330,4166,1569,704,229,596,420,4195,1591,685,272,714,683,2767,1576,776,2
423,773,907,3095,2721,1657,424,788,901,3183,2689,1632,536,926,1099,2806,3306,2166,620,945,1167,2972,3012,1963,658,1023,1285,3135,3340,2232,595,1009,1265,3140,3573,2204,636,1049,1314,3092,3539,2173,584,904,1150,2929,3371,2087,2
123,304,291,2193,900,479,123,357,369,2190,1060,608,213,438,475,1960,1096,645,244,486,503,2180,1231,720,226,476,488,2125,1242,735,317,503,679,963,1280,1313,304,523,721,1043,1489,1440,298,462,637,1047,1440,1345,5
32,149,217,878,958,623,35,167,244,997,1175,814,196,361,438,1453,1452,924,199,428,514,1704,1715,1129,201,404,453,1706,1688,1056,160,376,486,1602,1731,1049,181,377,461,1444,1609,960,42,132,152,531,398,256,3
69,197,232,1157,963,550,60,228,269,1289,1175,691,170,378,379,1804,1327,737,134,568,538,2592,1289,653,172,387,336,2235,1350,690,138,330,357,2012,1344,689,135,311,330,1769,1355,710,148,288,288,1561,1158,612,3
282,498,562,1979,2133,1341,255,491,516,1953,2268,1392,393,639,734,1957,2343,1476,395,604,716,1925,2396,1517,418,624,774,1708,2701,1756,394,654,870,1784,2914,1856,418,632,834,1692,2850,1805,400,572,706,1457,2616,1726,3
286,763,786,2275,1968,1430,494,649,748,2255,1909,1276,618,849,928,2602,1990,1359,784,1104,1168,2763,2078,1502,661,1027,1110,2670,2097,1531,513,815,864,2633,1945,1281,495,893,966,2583,2036,1391,526,795,831,2509,1831,1220,0
328,561,669,2020,2293,1593,345,597,682,2122,2336,1615,390,639,777,2080,2360,1649,411,677,807,2230,2359,1594,462,719,952,1931,2766,1959,439,707,985,1881,2917,1981,448,681,915,1646,2820,2023,447,648,787,1478,2543,1857,3
172,394,401,2004,1442,825,227,456,480,2174,1587,964,397,655,742,2376,2073,1422,379,661,710,2745,2055,1282,368,713,793,2596,2376,1486,393,692,852,2514,2361,1446,405,675,805,2324,2194,1323,336,582,647,2097,1920,1184,2
184,342,353,1843,1396,842,163,315,342,1732,1481,901,202,446,486,1948,1750,1064,249,491,485,2128,1839,1109,265,459,446,2170,1793,1064,235,454,459,2116,1767,1022,247,471,482,2050,1848,1105,277,460,449,2096,1612,941,0
119,272,331,1331,1338,797,133,290,365,1406,1506,897,356,557,620,1983,1899,1142,246,469,495,2338,1850,1039,217,474,491,2394,1951,1110,196,470,528,2338,1950,1053,186,407,497,1877,1683,943,192,370,406,1652,1495,858,3
214,446,533,1679,2073,1294,203,467,564,1749,2164,1380,346,623,662,2311,2001,1229,306,733,757,2972,2079,1203,327,575,585,2575,2073,1226,306,591,737,2270,2271,1329,321,559,726,1929,2592,1711,318,536,638,1834,2149,1406,3
292,569,612,2389,2069,1261,308,612,636,2840,2316,1485,785,1014,1151,2736,3248,2530,511,894,1011,2694,3098,2480,395,747,768,3475,2573,1704,366,914,996,3598,2879,1798,493,815,1051,2630,3198,2426,522,820,1014,2289,3379,2684,2
485,843,1181,1751,2650,1881,823,1367,1851,2630,4229,3272,713,1095,1321,1881,2305,1704,1439,2164,2674,3691,4960,3673,1577,2296,2809,3998,5067,3809,1454,2256,2846,3933,5319,3971,1374,2071,2611,3744,4930,3642,1017,1550,1902,3123,3641,2606,2
848,1122,1279,2350,2619,2191,944,1169,1352,2447,2708,2304,911,1366,1519,2541,3070,2598,957,1421,1662,2787,3493,2776,1392,1392,1783,2709,3515,2922,1201,1587,1890,2716,3525,2754,987,1261,1558,2586,3311,2646,1016,1249,1497,2343,2935,2383,1
317,563,676,2026,2216,1458,358,647,758,2211,2351,1583,490,810,938,2792,2564,1658,501,823,1011,2786,2895,1873,562,861,1144,2682,3104,2065,560,868,1198,2599,3202,2065,503,786,1047,2240,2994,1925,466,703,890,2083,2695,1815,4
77,166,188,1820,727,340,109,194,227,1788,873,443,243,381,429,2047,1344,752,235,380,427,2051,1428,770,246,416,493,2245,1515,789,212,396,468,2286,1485,738,212,391,427,2240,1314,625,156,288,296,2010,850,374,0
169,291,353,2189,1225,610,200,358,450,2138,1381,731,412,619,714,2324,1782,1055,300,520,601,2417,1732,968,316,507,611,2252,1786,970,304,542,664,2189,1830,973,320,546,650,2361,1747,921,274,451,514,2193,1501,751,0
666,941,1114,1855,2354,2040,733,1052,1261,2072,2399,2129,584,1323,1620,2636,3328,2992,1077,1508,1829,2795,3372,3009,1065,1567,1932,2843,3458,3100,884,1355,1672,2690,3007,2555,931,1316,1646,2474,3060,2687,808,1187,1509,2218,2722,2366,1
125,263,290,1830,1044,531,152,286,317,1756,1118,596,246,422,427,2186,1311,692,248,463,444,2346,1401,732,265,462,464,2433,1464,764,233,436,460,2258,1383,702,212,421,426,2286,1249,631,183,341,344,2127,1054,503,0
73,183,199,2232,824,352,100,204,242,2105,983,454,222,409,454,2440,1481,765,211,436,437,2748,1509,749,193,420,392,3055,1409,678,143,362,336,2831,1217,555,173,341,307,2669,1105,488,133,280,240,2628,863,355,0
127,235,223,1943,885,405,142,257,248,1872,963,466,215,398,303,2633,1186,551,169,328,244,2636,1157,494,199,351,265,2742,1203,509,152,320,249,2719,1176,490,168,335,266,2466,1103,467,129,266,194,2389,984,398,0
57,109,97,1224,377,144,82,147,130,1358,477,213,143,292,277,1835,843,428,138,279,256,2055,902,417,148,293,272,2087,934,436,125,266,246,1948,891,400,129,264,239,1768,788,349,82,203,168,1518,581,234,0
313,503,501,1969,1457,871,253,542,514,2193,1473,861,318,641,496,3115,1743,917,275,511,350,2882,1367,650,275,510,378,2994,1390,708,232,534,374,3928,1803,786,298,518,454,2964,1388,725,285,460,391,2612,1327,750,6
182,299,307,2700,1301,627,182,290,319,2328,1249,633,249,395,377,2591,1408,718,230,384,347,2787,1330,653,264,413,395,2770,1372,698,233,404,448,2535,1418,703,232,408,415,2394,1427,703,254,391,358,2486,1325,620,0
117,208,200,1876,682,313,165,243,255,1828,797,409,229,367,380,2059,1161,644,237,416,432,2250,1379,769,265,451,497,2341,1473,818,283,459,554,2285,1346,731,223,329,341,2000,1226,624,176,298,281,2041,961,475,0
301,491,502,2177,1914,1091,336,481,500,2216,1905,1066,397,689,593,3127,2221,1186,393,710,615,3357,2195,1135,434,718,686,3250,2224,1177,430,690,732,2997,2328,1201,385,680,723,2667,2207,1233,359,605,600,2449,1880,1058,4
330,504,573,2240,2030,1154,352,576,616,2295,2176,1290,378,665,587,2891,2209,1229,335,650,543,3237,2093,1086,389,654,641,2925,2229,1179,370,646,707,2780,2353,1291,355,574,642,2292,2252,1288,366,543,549,2148,2119,1223,0
235,646,493,1352,1514,1252,427,758,629,1415,1517,1301,489,854,728,1764,1803,1362,493,769,585,1338,1467,1193,328,730,574,1333,1430,1178,579,877,758,1449,1611,1304,348,765,647,1286,1468,1239,382,732,554,1318,1437,1132,1
533,721,947,1964,2568,1815,553,778,973,1944,2545,1850,751,1074,1091,3431,2732,1879,562,886,884,3663,2597,1634,523,874,813,3925,2330,1398,505,826,838,3662,2381,1378,444,750,728,3450,2144,1280,404,653,565,3254,1771,975,2
386,553,626,2621,2060,1185,390,594,685,2624,2217,1342,493,782,752,3758,2376,1416,599,902,990,3775,2790,1878,439,721,609,4312,2181,1150,352,614,510,4425,1955,920,334,612,497,4102,1921,920,480,757,717,3408,2294,1354,0
365,699,641,3402,2130,1224,344,644,515,3518,1885,1059,584,980,1062,3197,2486,1815,385,953,909,4212,2339,1384,428,735,689,3820,2208,1263,602,1029,1298,3377,3424,2516,662,987,1285,2924,3355,2509,621,878,1004,2728,2878,2086,2
361,536,547,2029,1355,902,360,559,549,2315,1622,994,487,746,783,3077,1998,1364,472,792,810,3072,2026,1393,437,678,564,3826,1908,1037,343,612,519,3258,1654,899,417,643,641,2637,1834,1111,326,541,549,1741,1273,882,3
253,575,293,4658,1580,762,256,609,354,4875,1637,813,790,1135,1491,2702,2964,2493,803,1375,1719,3423,3806,3153,399,612,513,3993,1722,912,386,690,722,3324,1948,1147,732,1202,1643,2921,3794,3210,838,1229,1511,2988,3877,3258,2
172,247,240,1832,896,428,203,267,299,1801,1043,531,259,413,392,2313,1346,677,216,433,307,2955,1173,541,221,396,266,3259,1188,517,185,380,259,2916,1118,480,175,369,258,2680,1041,447,698,674,601,1735,695,356,0
311,437,538,2171,1801,1007,340,508,636,2159,2176,1226,402,638,650,2839,2463,1332,406,629,634,3139,2497,1296,358,622,617,3442,2389,1210,342,566,591,3059,2265,1115,316,491,515,2590,2069,1038,392,630,657,2657,1985,1074,0
90,209,214,2019,821,381,172,248,260,1916,941,463,697,950,1273,2773,3314,2042,678,895,1182,2498,3267,2041,628,938,1214,2690,3474,2143,559,876,1051,2668,3093,1810,430,632,702,2538,2386,1361,439,619,627,2745,2064,1081,5
371,473,514,1939,1285,868,344,473,500,2061,1477,955,449,708,632,2928,1585,1019,414,625,552,3443,1702,968,428,594,542,3379,1583,916,318,504,477,2901,1534,896,369,470,433,2453,1349,814,643,698,620,2400,1256,724,0
436,635,676,2019,1553,1162,475,675,712,2334,1675,1250,619,877,1006,2583,2395,1806,664,979,1059,3217,2501,1810,758,1066,1260,2949,2826,2092,717,1006,1241,2633,2843,2056,694,927,1158,2248,2675,2050,1442,1659,1696,3130,2777,2115,4
397,590,667,1799,1461,1028,499,680,762,2064,1771,1200,681,922,1054,2733,2033,1417,796,1120,1223,3095,2372,1652,740,896,1049,3294,1996,1314,664,903,1114,3034,1981,1353,580,680,793,2415,1703,1109,2366,2389,2471,3303,2888,2493,3
748,1074,1371,2295,2245,1911,884,1077,1250,2265,2402,1988,977,1275,1533,2506,2402,2023,1075,1391,1679,2733,2977,2501,1102,1396,1648,2723,3067,2459,1016,1364,1714,2608,2795,2286,987,1213,1451,2302,2783,2313,1517,1662,1948,2930,3288,2694,1
610,871,1007,2456,2623,1788,605,882,1009,2512,2607,1805,511,752,951,1739,2003,1624,1023,1390,1735,2944,3740,3223,554,836,758,3747,2439,1492,260,444,307,4089,1430,662,310,488,369,3284,1457,719,1855,1880,1953,2767,2716,2228,1
769,1163,1428,2109,2768,2309,860,1079,1451,2278,2615,2281,890,1248,1543,2413,2948,2560,1055,1359,1746,2664,3293,2853,1063,1320,1700,2619,3177,2748,1006,1380,1715,2572,3239,2752,971,1359,1673,2479,3162,2613,919,1237,1536,2270,2898,2388,1
349,528,573,2008,1824,1219,341,542,592,2243,1874,1246,458,787,773,3011,2322,1529,442,746,748,3326,2026,1301,460,701,794,2922,2182,1376,424,738,860,2858,2517,1482,459,789,976,2847,2431,1466,417,637,682,2275,1869,1212,2
385,633,662,2817,1972,1171,318,563,538,2674,1941,1165,335,623,580,3069,1831,1036,575,934,1103,3139,2948,2186,474,749,719,3429,2426,1486,331,592,548,3399,2002,1079,325,568,525,2792,1900,1065,425,608,671,2465,2083,1348,2
680,1129,1316,3252,2998,2348,726,1080,1310,3051,3101,2389,830,1236,1557,2913,3442,2786,797,1223,1532,2916,3580,2838,886,1322,1738,2924,3668,3049,979,1471,1910,2925,3914,3173,951,1470,1947,2956,3816,3145,931,1433,1854,2906,3858,3157,1
290,593,589,2985,2382,1323,280,593,566,2936,2322,1299,440,752,811,2922,2664,1642,598,912,1172,2708,3412,2154,583,890,1245,2612,3964,2562,704,1098,1559,3017,4263,2701,714,1083,1492,2832,4221,2681,703,985,1325,2565,3868,2518,0
