Dataset,Oversampler,Classifier,Metric,Score
PAGE BLOCKS 0 (2),RANDOM OVERSAMPLING,KNN,mean_test_f1,0.6871801456527541
PAGE BLOCKS 0 (2),RANDOM OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.8583615384364967
PAGE BLOCKS 0 (2),RANDOM OVERSAMPLING,DT,mean_test_roc_auc,0.9333921082452156
PAGE BLOCKS 0 (2),RANDOM OVERSAMPLING,DT,mean_test_f1,0.7205461299726807
PAGE BLOCKS 0 (2),RANDOM OVERSAMPLING,DT,mean_test_geometric_mean_score,0.9022729063966352
PAGE BLOCKS 0 (2),RANDOM OVERSAMPLING,GBC,mean_test_roc_auc,0.9845268814043129
PAGE BLOCKS 0 (2),RANDOM OVERSAMPLING,GBC,mean_test_f1,0.8010919745380107
PAGE BLOCKS 0 (2),RANDOM OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.9403972336013707
PAGE BLOCKS 0 (2),SMOTE,LR,mean_test_roc_auc,0.9511661091818026
PAGE BLOCKS 0 (2),SMOTE,LR,mean_test_f1,0.5501846694150355
PAGE BLOCKS 0 (2),SMOTE,LR,mean_test_geometric_mean_score,0.8893602981775768
PAGE BLOCKS 0 (2),SMOTE,KNN,mean_test_roc_auc,0.9315371169188911
PAGE BLOCKS 0 (2),SMOTE,KNN,mean_test_f1,0.6626632531475273
PAGE BLOCKS 0 (2),SMOTE,KNN,mean_test_geometric_mean_score,0.8827811660356407
PAGE BLOCKS 0 (2),SMOTE,DT,mean_test_roc_auc,0.9404379330076207
PAGE BLOCKS 0 (2),SMOTE,DT,mean_test_f1,0.6974453949269673
PAGE BLOCKS 0 (2),SMOTE,DT,mean_test_geometric_mean_score,0.9228235207137465
PAGE BLOCKS 0 (2),SMOTE,GBC,mean_test_roc_auc,0.9867996680995142
PAGE BLOCKS 0 (2),SMOTE,GBC,mean_test_f1,0.7838852636968131
PAGE BLOCKS 0 (2),SMOTE,GBC,mean_test_geometric_mean_score,0.942429157649566
PAGE BLOCKS 0 (2),G-SMOTE,LR,mean_test_roc_auc,0.9532779018508156
PAGE BLOCKS 0 (2),G-SMOTE,LR,mean_test_f1,0.5902128779378512
PAGE BLOCKS 0 (2),G-SMOTE,LR,mean_test_geometric_mean_score,0.9088043546076033
PAGE BLOCKS 0 (2),G-SMOTE,KNN,mean_test_roc_auc,0.9412945697291936
PAGE BLOCKS 0 (2),G-SMOTE,KNN,mean_test_f1,0.7091701699369519
PAGE BLOCKS 0 (2),G-SMOTE,KNN,mean_test_geometric_mean_score,0.8845696202022024
PAGE BLOCKS 0 (2),G-SMOTE,DT,mean_test_roc_auc,0.9560682643117427
PAGE BLOCKS 0 (2),G-SMOTE,DT,mean_test_f1,0.7472688876773647
PAGE BLOCKS 0 (2),G-SMOTE,DT,mean_test_geometric_mean_score,0.9341931867708771
PAGE BLOCKS 0 (2),G-SMOTE,GBC,mean_test_roc_auc,0.9894994749837475
PAGE BLOCKS 0 (2),G-SMOTE,GBC,mean_test_f1,0.8266935991879096
PAGE BLOCKS 0 (2),G-SMOTE,GBC,mean_test_geometric_mean_score,0.9551156775570823
GLASS (3),NO OVERSAMPLING,LR,mean_test_roc_auc,0.770323884251202
GLASS (3),NO OVERSAMPLING,LR,mean_test_f1,0.06786427145708583
GLASS (3),NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.0910494745329256
GLASS (3),NO OVERSAMPLING,KNN,mean_test_roc_auc,0.7869848972006727
GLASS (3),NO OVERSAMPLING,KNN,mean_test_f1,0.4554890219560878
GLASS (3),NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.5938479722171193
GLASS (3),NO OVERSAMPLING,DT,mean_test_roc_auc,0.669144469681327
GLASS (3),NO OVERSAMPLING,DT,mean_test_f1,0.2601515583551512
GLASS (3),NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.45921123299662403
GLASS (3),NO OVERSAMPLING,GBC,mean_test_roc_auc,0.8011199276324198
GLASS (3),NO OVERSAMPLING,GBC,mean_test_f1,0.33015239362544757
GLASS (3),NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.45404391740011674
GLASS (3),RANDOM OVERSAMPLING,LR,mean_test_roc_auc,0.770668515186376
GLASS (3),RANDOM OVERSAMPLING,LR,mean_test_f1,0.35408638901589734
GLASS (3),RANDOM OVERSAMPLING,LR,mean_test_geometric_mean_score,0.6649288502473211
GLASS (3),RANDOM OVERSAMPLING,KNN,mean_test_roc_auc,0.777419790959952
GLASS (3),RANDOM OVERSAMPLING,KNN,mean_test_f1,0.4652874423920567
GLASS (3),RANDOM OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.7489512839461717
GLASS (3),RANDOM OVERSAMPLING,DT,mean_test_roc_auc,0.6815079201203504
GLASS (3),RANDOM OVERSAMPLING,DT,mean_test_f1,0.3827002671314048
GLASS (3),RANDOM OVERSAMPLING,DT,mean_test_geometric_mean_score,0.6597064886753254
GLASS (3),RANDOM OVERSAMPLING,GBC,mean_test_roc_auc,0.8023996342290788
GLASS (3),RANDOM OVERSAMPLING,GBC,mean_test_f1,0.4042375566327662
GLASS (3),RANDOM OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.5817851599321848
GLASS (3),SMOTE,LR,mean_test_roc_auc,0.7751565833849542
GLASS (3),SMOTE,LR,mean_test_f1,0.36048297572092086
GLASS (3),SMOTE,LR,mean_test_geometric_mean_score,0.6720353305629674
GLASS (3),SMOTE,KNN,mean_test_roc_auc,0.8006595184016204
GLASS (3),SMOTE,KNN,mean_test_f1,0.45565297975477614
GLASS (3),SMOTE,KNN,mean_test_geometric_mean_score,0.7398533275883276
GLASS (3),SMOTE,DT,mean_test_roc_auc,0.7320344532609657
GLASS (3),SMOTE,DT,mean_test_f1,0.41757746578105864
GLASS (3),SMOTE,DT,mean_test_geometric_mean_score,0.7129567544966074
GLASS (3),SMOTE,GBC,mean_test_roc_auc,0.8101181872707786
GLASS (3),SMOTE,GBC,mean_test_f1,0.42754548622812094
GLASS (3),SMOTE,GBC,mean_test_geometric_mean_score,0.6203049924645015
GLASS (3),G-SMOTE,LR,mean_test_roc_auc,0.7765464145600425
GLASS (3),G-SMOTE,LR,mean_test_f1,0.36830041067972535
GLASS (3),G-SMOTE,LR,mean_test_geometric_mean_score,0.6804151974249514
GLASS (3),G-SMOTE,KNN,mean_test_roc_auc,0.8227468707904388
GLASS (3),G-SMOTE,KNN,mean_test_f1,0.488356620093147
GLASS (3),G-SMOTE,KNN,mean_test_geometric_mean_score,0.755316303308045
GLASS (3),G-SMOTE,DT,mean_test_roc_auc,0.7358162984376077
GLASS (3),G-SMOTE,DT,mean_test_f1,0.4301574894389266
GLASS (3),G-SMOTE,DT,mean_test_geometric_mean_score,0.7127007979693921
GLASS (3),G-SMOTE,GBC,mean_test_roc_auc,0.8510987876463821
GLASS (3),G-SMOTE,GBC,mean_test_f1,0.4766043670235287
GLASS (3),G-SMOTE,GBC,mean_test_geometric_mean_score,0.6698019921115203
YEAST 1 (2),NO OVERSAMPLING,LR,mean_test_roc_auc,0.7620669815487577
YEAST 1 (2),NO OVERSAMPLING,LR,mean_test_f1,0.06132955880344145
YEAST 1 (2),NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.15971756217866367
YEAST 1 (2),NO OVERSAMPLING,KNN,mean_test_roc_auc,0.6864275070385789
YEAST 1 (2),NO OVERSAMPLING,KNN,mean_test_f1,0.33303872928382056
YEAST 1 (2),NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.4992248350929003
YEAST 1 (2),NO OVERSAMPLING,DT,mean_test_roc_auc,0.7126526539168911
YEAST 1 (2),NO OVERSAMPLING,DT,mean_test_f1,0.2265900174664576
YEAST 1 (2),NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.3931348815602253
YEAST 1 (2),NO OVERSAMPLING,GBC,mean_test_roc_auc,0.7800083821513235
YEAST 1 (2),NO OVERSAMPLING,GBC,mean_test_f1,0.34379305097570856
YEAST 1 (2),NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.4857271122252425
YEAST 1 (2),RANDOM OVERSAMPLING,LR,mean_test_roc_auc,0.7683509115431538
YEAST 1 (2),RANDOM OVERSAMPLING,LR,mean_test_f1,0.4274546074860351
YEAST 1 (2),RANDOM OVERSAMPLING,LR,mean_test_geometric_mean_score,0.6853067681345761
YEAST 1 (2),RANDOM OVERSAMPLING,KNN,mean_test_roc_auc,0.6667531827761605
YEAST 1 (2),RANDOM OVERSAMPLING,KNN,mean_test_f1,0.37241883288571637
YEAST 1 (2),RANDOM OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.6282309783999216
YEAST 1 (2),RANDOM OVERSAMPLING,DT,mean_test_roc_auc,0.7287188944203145
YEAST 1 (2),RANDOM OVERSAMPLING,DT,mean_test_f1,0.42708350144153756
YEAST 1 (2),RANDOM OVERSAMPLING,DT,mean_test_geometric_mean_score,0.6655592399608222
YEAST 1 (2),RANDOM OVERSAMPLING,GBC,mean_test_roc_auc,0.7737619253186185
YEAST 1 (2),RANDOM OVERSAMPLING,GBC,mean_test_f1,0.4410461534042589
YEAST 1 (2),RANDOM OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.6807243098426109
YEAST 1 (2),SMOTE,LR,mean_test_roc_auc,0.7667256207739115
YEAST 1 (2),SMOTE,LR,mean_test_f1,0.4247616234594762
YEAST 1 (2),SMOTE,LR,mean_test_geometric_mean_score,0.6851377986329471
YEAST 1 (2),SMOTE,KNN,mean_test_roc_auc,0.6890635774598115
YEAST 1 (2),SMOTE,KNN,mean_test_f1,0.3913677866852406
YEAST 1 (2),SMOTE,KNN,mean_test_geometric_mean_score,0.6473789996166833
YEAST 1 (2),SMOTE,DT,mean_test_roc_auc,0.7328593093150158
YEAST 1 (2),SMOTE,DT,mean_test_f1,0.4525610230154933
YEAST 1 (2),SMOTE,DT,mean_test_geometric_mean_score,0.6855128343714502
YEAST 1 (2),SMOTE,GBC,mean_test_roc_auc,0.7582290354458913
YEAST 1 (2),SMOTE,GBC,mean_test_f1,0.4549391330060241
YEAST 1 (2),SMOTE,GBC,mean_test_geometric_mean_score,0.6770264423489515
YEAST 1 (2),G-SMOTE,LR,mean_test_roc_auc,0.7712957776221887
YEAST 1 (2),G-SMOTE,LR,mean_test_f1,0.4391370469678239
YEAST 1 (2),G-SMOTE,LR,mean_test_geometric_mean_score,0.694928710628704
YEAST 1 (2),G-SMOTE,KNN,mean_test_roc_auc,0.7206809067521066
YEAST 1 (2),G-SMOTE,KNN,mean_test_f1,0.42701082880001406
YEAST 1 (2),G-SMOTE,KNN,mean_test_geometric_mean_score,0.6570364545186324
YEAST 1 (2),G-SMOTE,DT,mean_test_roc_auc,0.733395712916172
YEAST 1 (2),G-SMOTE,DT,mean_test_f1,0.45014467254291674
YEAST 1 (2),G-SMOTE,DT,mean_test_geometric_mean_score,0.6915692903997402
YEAST 1 (2),G-SMOTE,GBC,mean_test_roc_auc,0.7894985515113064
YEAST 1 (2),G-SMOTE,GBC,mean_test_f1,0.4574629010546363
YEAST 1 (2),G-SMOTE,GBC,mean_test_geometric_mean_score,0.6894479903846434
YEAST 1 (3),NO OVERSAMPLING,LR,mean_test_roc_auc,0.7556280960645113
YEAST 1 (3),NO OVERSAMPLING,LR,mean_test_f1,0.0
YEAST 1 (3),NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.0
YEAST 1 (3),NO OVERSAMPLING,KNN,mean_test_roc_auc,0.6767881605023697
YEAST 1 (3),NO OVERSAMPLING,KNN,mean_test_f1,0.18512787485999452
YEAST 1 (3),NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.3535323565865453
YEAST 1 (3),NO OVERSAMPLING,DT,mean_test_roc_auc,0.6893947679981035
YEAST 1 (3),NO OVERSAMPLING,DT,mean_test_f1,0.16710283098655668
YEAST 1 (3),NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.32753248844284455
YEAST 1 (3),NO OVERSAMPLING,GBC,mean_test_roc_auc,0.7577570662060978
YEAST 1 (3),NO OVERSAMPLING,GBC,mean_test_f1,0.16790809641635743
YEAST 1 (3),NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.33400989416311483
YEAST 1 (3),RANDOM OVERSAMPLING,LR,mean_test_roc_auc,0.7641479115594606
YEAST 1 (3),RANDOM OVERSAMPLING,LR,mean_test_f1,0.35169511436026335
YEAST 1 (3),RANDOM OVERSAMPLING,LR,mean_test_geometric_mean_score,0.6974549344258129
YEAST 1 (3),RANDOM OVERSAMPLING,KNN,mean_test_roc_auc,0.6823958811720289
YEAST 1 (3),RANDOM OVERSAMPLING,KNN,mean_test_f1,0.31595937569272053
YEAST 1 (3),RANDOM OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.6325723108457079
YEAST 1 (3),RANDOM OVERSAMPLING,DT,mean_test_roc_auc,0.7043856263615779
YEAST 1 (3),RANDOM OVERSAMPLING,DT,mean_test_f1,0.330990675149442
YEAST 1 (3),RANDOM OVERSAMPLING,DT,mean_test_geometric_mean_score,0.653942593614051
YEAST 1 (3),RANDOM OVERSAMPLING,GBC,mean_test_roc_auc,0.756891921890066
YEAST 1 (3),RANDOM OVERSAMPLING,GBC,mean_test_f1,0.3636810703596059
YEAST 1 (3),RANDOM OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.6853165657664718
YEAST 1 (3),SMOTE,LR,mean_test_roc_auc,0.7622933292024215
YEAST 1 (3),SMOTE,LR,mean_test_f1,0.34448877659004556
YEAST 1 (3),SMOTE,LR,mean_test_geometric_mean_score,0.6893020895516192
YEAST 1 (3),SMOTE,KNN,mean_test_roc_auc,0.703593499899397
YEAST 1 (3),SMOTE,KNN,mean_test_f1,0.3291607825542409
YEAST 1 (3),SMOTE,KNN,mean_test_geometric_mean_score,0.6523343987086514
YEAST 1 (3),SMOTE,DT,mean_test_roc_auc,0.733537452354884
YEAST 1 (3),SMOTE,DT,mean_test_f1,0.3843159479985443
YEAST 1 (3),SMOTE,DT,mean_test_geometric_mean_score,0.6846432566729953
YEAST 1 (3),SMOTE,GBC,mean_test_roc_auc,0.7465862789172756
YEAST 1 (3),SMOTE,GBC,mean_test_f1,0.37749009286853674
YEAST 1 (3),SMOTE,GBC,mean_test_geometric_mean_score,0.6608116675375877
YEAST 1 (3),G-SMOTE,LR,mean_test_roc_auc,0.7652090479621642
YEAST 1 (3),G-SMOTE,LR,mean_test_f1,0.36262845352215756
YEAST 1 (3),G-SMOTE,LR,mean_test_geometric_mean_score,0.7061613652986346
YEAST 1 (3),G-SMOTE,KNN,mean_test_roc_auc,0.7272629415498201
YEAST 1 (3),G-SMOTE,KNN,mean_test_f1,0.3493032045781171
YEAST 1 (3),G-SMOTE,KNN,mean_test_geometric_mean_score,0.6665420271079882
YEAST 1 (3),G-SMOTE,DT,mean_test_roc_auc,0.7375975581343397
YEAST 1 (3),G-SMOTE,DT,mean_test_f1,0.38110395932664587
YEAST 1 (3),G-SMOTE,DT,mean_test_geometric_mean_score,0.6867086254928984
YEAST 1 (3),G-SMOTE,GBC,mean_test_roc_auc,0.7674951123737008
YEAST 1 (3),G-SMOTE,GBC,mean_test_f1,0.401299357646176
YEAST 1 (3),G-SMOTE,GBC,mean_test_geometric_mean_score,0.6837375077766151
YEAST 6,NO OVERSAMPLING,LR,mean_test_roc_auc,0.9346353283553843
YEAST 6,NO OVERSAMPLING,LR,mean_test_f1,0.0
YEAST 6,NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.0
YEAST 6,NO OVERSAMPLING,KNN,mean_test_roc_auc,0.903924144574589
YEAST 6,NO OVERSAMPLING,KNN,mean_test_f1,0.5977891156462584
YEAST 6,NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.7307510878070979
YEAST 6,NO OVERSAMPLING,DT,mean_test_roc_auc,0.8322344458852085
YEAST 6,NO OVERSAMPLING,DT,mean_test_f1,0.5451112230087971
YEAST 6,NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.7122711040803716
YEAST 6,NO OVERSAMPLING,GBC,mean_test_roc_auc,0.9129951132736
YEAST 6,NO OVERSAMPLING,GBC,mean_test_f1,0.48065716852778845
YEAST 6,NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.6606033781327718
YEAST 6,RANDOM OVERSAMPLING,LR,mean_test_roc_auc,0.9381188737885603
YEAST 6,RANDOM OVERSAMPLING,LR,mean_test_f1,0.26302594523622946
YEAST 6,RANDOM OVERSAMPLING,LR,mean_test_geometric_mean_score,0.8677186737462018
YEAST 6,RANDOM OVERSAMPLING,KNN,mean_test_roc_auc,0.8997340545158322
YEAST 6,RANDOM OVERSAMPLING,KNN,mean_test_f1,0.5210146620713826
YEAST 6,RANDOM OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.8432670938569808
YEAST 6,RANDOM OVERSAMPLING,DT,mean_test_roc_auc,0.8244464925929803
YEAST 6,RANDOM OVERSAMPLING,DT,mean_test_f1,0.41025442325587397
YEAST 6,RANDOM OVERSAMPLING,DT,mean_test_geometric_mean_score,0.8216266462128415
YEAST 6,RANDOM OVERSAMPLING,GBC,mean_test_roc_auc,0.9104157867364483
YEAST 6,RANDOM OVERSAMPLING,GBC,mean_test_f1,0.51696989269825
YEAST 6,RANDOM OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.8091389011552631
YEAST 6,SMOTE,LR,mean_test_roc_auc,0.9374944822737546
YEAST 6,SMOTE,LR,mean_test_f1,0.28667065359039906
YEAST 6,SMOTE,LR,mean_test_geometric_mean_score,0.8740034056732945
YEAST 6,SMOTE,KNN,mean_test_roc_auc,0.8895957292174783
YEAST 6,SMOTE,KNN,mean_test_f1,0.3846767411814979
YEAST 6,SMOTE,KNN,mean_test_geometric_mean_score,0.8452259447612563
YEAST 6,SMOTE,DT,mean_test_roc_auc,0.8063879424861146
YEAST 6,SMOTE,DT,mean_test_f1,0.3689041976190601
YEAST 6,SMOTE,DT,mean_test_geometric_mean_score,0.8077048435518162
YEAST 6,SMOTE,GBC,mean_test_roc_auc,0.9085425250891813
YEAST 6,SMOTE,GBC,mean_test_f1,0.5036405388337869
YEAST 6,SMOTE,GBC,mean_test_geometric_mean_score,0.82176421706132
YEAST 6,G-SMOTE,LR,mean_test_roc_auc,0.9390390416949819
YEAST 6,G-SMOTE,LR,mean_test_f1,0.2724151385612488
YEAST 6,G-SMOTE,LR,mean_test_geometric_mean_score,0.8706337713067654
YEAST 6,G-SMOTE,KNN,mean_test_roc_auc,0.9091333837297021
YEAST 6,G-SMOTE,KNN,mean_test_f1,0.48736155988236146
YEAST 6,G-SMOTE,KNN,mean_test_geometric_mean_score,0.8729593942109615
YEAST 6,G-SMOTE,DT,mean_test_roc_auc,0.8993408674656668
YEAST 6,G-SMOTE,DT,mean_test_f1,0.49739180422229506
YEAST 6,G-SMOTE,DT,mean_test_geometric_mean_score,0.8836017656253844
YEAST 6,G-SMOTE,GBC,mean_test_roc_auc,0.939400752838163
YEAST 6,G-SMOTE,GBC,mean_test_f1,0.5707838529703125
YEAST 6,G-SMOTE,GBC,mean_test_geometric_mean_score,0.8556628236151166
WINE,NO OVERSAMPLING,LR,mean_test_roc_auc,0.9946981857094217
WINE,NO OVERSAMPLING,LR,mean_test_f1,0.9273712501893628
WINE,NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.9375936796260048
WINE,NO OVERSAMPLING,KNN,mean_test_roc_auc,0.8413954958898779
WINE,NO OVERSAMPLING,KNN,mean_test_f1,0.6739612763648725
WINE,NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.7232126022586952
WINE,NO OVERSAMPLING,DT,mean_test_roc_auc,0.9200354264961006
WINE,NO OVERSAMPLING,DT,mean_test_f1,0.8958637363017177
WINE,NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.91178685084738
WINE,NO OVERSAMPLING,GBC,mean_test_roc_auc,0.9735971269679135
WINE,NO OVERSAMPLING,GBC,mean_test_f1,0.9393952004438896
WINE,NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.9476694906050837
WINE,RANDOM OVERSAMPLING,LR,mean_test_roc_auc,0.9945011916922031
WINE,RANDOM OVERSAMPLING,LR,mean_test_f1,0.9432301658610124
WINE,RANDOM OVERSAMPLING,LR,mean_test_geometric_mean_score,0.9533224888213301
WINE,RANDOM OVERSAMPLING,KNN,mean_test_roc_auc,0.8513988196572466
WINE,RANDOM OVERSAMPLING,KNN,mean_test_f1,0.711160174681298
WINE,RANDOM OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.7490934276223067
WINE,RANDOM OVERSAMPLING,DT,mean_test_roc_auc,0.9177910728472526
WINE,RANDOM OVERSAMPLING,DT,mean_test_f1,0.8966380202697709
WINE,RANDOM OVERSAMPLING,DT,mean_test_geometric_mean_score,0.9131651137570245
WINE,RANDOM OVERSAMPLING,GBC,mean_test_roc_auc,0.986758435073042
WINE,RANDOM OVERSAMPLING,GBC,mean_test_f1,0.9242844911293834
WINE,RANDOM OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.9341220150794144
WINE,SMOTE,LR,mean_test_roc_auc,0.9945271332911783
WINE,SMOTE,LR,mean_test_f1,0.9389511686852052
WINE,SMOTE,LR,mean_test_geometric_mean_score,0.9503240329232581
WINE,SMOTE,KNN,mean_test_roc_auc,0.8494892747701736
WINE,SMOTE,KNN,mean_test_f1,0.7076197376638707
WINE,SMOTE,KNN,mean_test_geometric_mean_score,0.7484548417667994
WINE,SMOTE,DT,mean_test_roc_auc,0.9291741654101204
WINE,SMOTE,DT,mean_test_f1,0.9148988052036279
WINE,SMOTE,DT,mean_test_geometric_mean_score,0.9286600726874341
WINE,SMOTE,GBC,mean_test_roc_auc,0.9856097086434165
WINE,SMOTE,GBC,mean_test_f1,0.9298410311174806
WINE,SMOTE,GBC,mean_test_geometric_mean_score,0.9412014335402153
WINE,G-SMOTE,LR,mean_test_roc_auc,0.9956028989736856
WINE,G-SMOTE,LR,mean_test_f1,0.952473956705953
WINE,G-SMOTE,LR,mean_test_geometric_mean_score,0.9652961773254335
WINE,G-SMOTE,KNN,mean_test_roc_auc,0.8461894223130177
WINE,G-SMOTE,KNN,mean_test_f1,0.718589175464457
WINE,G-SMOTE,KNN,mean_test_geometric_mean_score,0.7566937597801039
WINE,G-SMOTE,DT,mean_test_roc_auc,0.9495383206057363
WINE,G-SMOTE,DT,mean_test_f1,0.9397703601604732
WINE,G-SMOTE,DT,mean_test_geometric_mean_score,0.9465524061451077
WINE,G-SMOTE,GBC,mean_test_roc_auc,0.9946917003096779
WINE,G-SMOTE,GBC,mean_test_f1,0.9503667444444336
WINE,G-SMOTE,GBC,mean_test_geometric_mean_score,0.9579764508412941
LIBRAS,NO OVERSAMPLING,LR,mean_test_roc_auc,0.9513640132669984
LIBRAS,NO OVERSAMPLING,LR,mean_test_f1,0.5257142857142857
LIBRAS,NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.5977121977951856
LIBRAS,NO OVERSAMPLING,KNN,mean_test_roc_auc,0.9465714320554093
LIBRAS,NO OVERSAMPLING,KNN,mean_test_f1,0.7433531746031745
LIBRAS,NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.7750840413980785
LIBRAS,NO OVERSAMPLING,DT,mean_test_roc_auc,0.7111236911845998
LIBRAS,NO OVERSAMPLING,DT,mean_test_f1,0.5033501786279564
LIBRAS,NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.6643218052576867
LIBRAS,NO OVERSAMPLING,GBC,mean_test_roc_auc,0.9177022160439631
LIBRAS,NO OVERSAMPLING,GBC,mean_test_f1,0.7177777777777777
LIBRAS,NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.7785187137967348
LIBRAS,RANDOM OVERSAMPLING,LR,mean_test_roc_auc,0.9497719734660034
LIBRAS,RANDOM OVERSAMPLING,LR,mean_test_f1,0.7116413216413214
LIBRAS,RANDOM OVERSAMPLING,LR,mean_test_geometric_mean_score,0.8942171057941014
LIBRAS,RANDOM OVERSAMPLING,KNN,mean_test_roc_auc,0.9483624768315287
LIBRAS,RANDOM OVERSAMPLING,KNN,mean_test_f1,0.7857407407407407
LIBRAS,RANDOM OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.9019705086625289
LIBRAS,RANDOM OVERSAMPLING,DT,mean_test_roc_auc,0.8289945493122622
LIBRAS,RANDOM OVERSAMPLING,DT,mean_test_f1,0.6966044706322485
LIBRAS,RANDOM OVERSAMPLING,DT,mean_test_geometric_mean_score,0.7984494688907007
LIBRAS,RANDOM OVERSAMPLING,GBC,mean_test_roc_auc,0.899522404318278
LIBRAS,RANDOM OVERSAMPLING,GBC,mean_test_f1,0.799456937095826
LIBRAS,RANDOM OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.8300259042273944
LIBRAS,SMOTE,LR,mean_test_roc_auc,0.9532476506357103
LIBRAS,SMOTE,LR,mean_test_f1,0.7466992575325908
LIBRAS,SMOTE,LR,mean_test_geometric_mean_score,0.8989436699619993
LIBRAS,SMOTE,KNN,mean_test_roc_auc,0.9692572879068707
LIBRAS,SMOTE,KNN,mean_test_f1,0.776126651126651
LIBRAS,SMOTE,KNN,mean_test_geometric_mean_score,0.9404019838931322
LIBRAS,SMOTE,DT,mean_test_roc_auc,0.8713071488960425
LIBRAS,SMOTE,DT,mean_test_f1,0.7617479434146102
LIBRAS,SMOTE,DT,mean_test_geometric_mean_score,0.8536481472200315
LIBRAS,SMOTE,GBC,mean_test_roc_auc,0.9273668422592918
LIBRAS,SMOTE,GBC,mean_test_f1,0.8075881834215167
LIBRAS,SMOTE,GBC,mean_test_geometric_mean_score,0.8377221309427588
LIBRAS,G-SMOTE,LR,mean_test_roc_auc,0.954349087893864
LIBRAS,G-SMOTE,LR,mean_test_f1,0.7466705516705517
LIBRAS,G-SMOTE,LR,mean_test_geometric_mean_score,0.9168859469783285
LIBRAS,G-SMOTE,KNN,mean_test_roc_auc,0.9693578065554579
LIBRAS,G-SMOTE,KNN,mean_test_f1,0.8101515151515151
LIBRAS,G-SMOTE,KNN,mean_test_geometric_mean_score,0.9046899349671217
LIBRAS,G-SMOTE,DT,mean_test_roc_auc,0.9134778517543003
LIBRAS,G-SMOTE,DT,mean_test_f1,0.770213099657544
LIBRAS,G-SMOTE,DT,mean_test_geometric_mean_score,0.9232823084665175
LIBRAS,G-SMOTE,GBC,mean_test_roc_auc,0.9770750414593697
LIBRAS,G-SMOTE,GBC,mean_test_f1,0.87996632996633
LIBRAS,G-SMOTE,GBC,mean_test_geometric_mean_score,0.9155558136079606
YEAST 4,NO OVERSAMPLING,LR,mean_test_roc_auc,0.8829315678076443
YEAST 4,NO OVERSAMPLING,LR,mean_test_f1,0.0
YEAST 4,NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.0
YEAST 4,NO OVERSAMPLING,KNN,mean_test_roc_auc,0.8221532305377877
YEAST 4,NO OVERSAMPLING,KNN,mean_test_f1,0.23686995843330075
YEAST 4,NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.32363620882016925
YEAST 4,NO OVERSAMPLING,DT,mean_test_roc_auc,0.9036577167272059
YEAST 4,NO OVERSAMPLING,DT,mean_test_f1,0.32034534748128873
YEAST 4,NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.48633987209002916
YEAST 4,NO OVERSAMPLING,GBC,mean_test_roc_auc,0.9338031093224703
YEAST 4,NO OVERSAMPLING,GBC,mean_test_f1,0.390579502241148
YEAST 4,NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.5375276808691469
YEAST 4,RANDOM OVERSAMPLING,LR,mean_test_roc_auc,0.8829015953695462
YEAST 4,RANDOM OVERSAMPLING,LR,mean_test_f1,0.26810569202597995
