Dataset,Oversampler,Classifier,Metric,Score
YEAST 4 (3),RANDOM OVERSAMPLING,KNN,mean_test_roc_auc,0.6822884884759535
YEAST 4 (3),RANDOM OVERSAMPLING,KNN,mean_test_f1,0.20579259820639131
YEAST 4 (3),RANDOM OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.4746959900278936
YEAST 4 (3),RANDOM OVERSAMPLING,DT,mean_test_roc_auc,0.7860626002884982
YEAST 4 (3),RANDOM OVERSAMPLING,DT,mean_test_f1,0.16296162468896536
YEAST 4 (3),RANDOM OVERSAMPLING,DT,mean_test_geometric_mean_score,0.7567514985013092
YEAST 4 (3),RANDOM OVERSAMPLING,GBC,mean_test_roc_auc,0.7381935665939825
YEAST 4 (3),RANDOM OVERSAMPLING,GBC,mean_test_f1,0.1614778325123153
YEAST 4 (3),RANDOM OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.2997284986665021
YEAST 4 (3),SMOTE,LR,mean_test_roc_auc,0.9111102418054939
YEAST 4 (3),SMOTE,LR,mean_test_f1,0.14743424515838308
YEAST 4 (3),SMOTE,LR,mean_test_geometric_mean_score,0.856619896846775
YEAST 4 (3),SMOTE,KNN,mean_test_roc_auc,0.7723181492199087
YEAST 4 (3),SMOTE,KNN,mean_test_f1,0.2109222619727625
YEAST 4 (3),SMOTE,KNN,mean_test_geometric_mean_score,0.6784656363173053
YEAST 4 (3),SMOTE,DT,mean_test_roc_auc,0.8558976754090257
YEAST 4 (3),SMOTE,DT,mean_test_f1,0.1713753806857255
YEAST 4 (3),SMOTE,DT,mean_test_geometric_mean_score,0.7917509083573491
YEAST 4 (3),SMOTE,GBC,mean_test_roc_auc,0.8242819574923468
YEAST 4 (3),SMOTE,GBC,mean_test_f1,0.3112886424987418
YEAST 4 (3),SMOTE,GBC,mean_test_geometric_mean_score,0.5347842488202987
YEAST 4 (3),G-SOMO,LR,mean_test_roc_auc,0.9088924961744806
YEAST 4 (3),G-SOMO,LR,mean_test_f1,0.18090699955179868
YEAST 4 (3),G-SOMO,LR,mean_test_geometric_mean_score,0.837738018009372
YEAST 4 (3),G-SOMO,KNN,mean_test_roc_auc,0.8011642503660672
YEAST 4 (3),G-SOMO,KNN,mean_test_f1,0.33596606458675426
YEAST 4 (3),G-SOMO,KNN,mean_test_geometric_mean_score,0.5859670880167727
YEAST 4 (3),G-SOMO,DT,mean_test_roc_auc,0.8706134883927737
YEAST 4 (3),G-SOMO,DT,mean_test_f1,0.3717512614427315
YEAST 4 (3),G-SOMO,DT,mean_test_geometric_mean_score,0.6697292627739408
YEAST 4 (3),G-SOMO,GBC,mean_test_roc_auc,0.9063553896192085
YEAST 4 (3),G-SOMO,GBC,mean_test_f1,0.3068418171866447
YEAST 4 (3),G-SOMO,GBC,mean_test_geometric_mean_score,0.5006910140748937
PIMA (2),NO OVERSAMPLING,LR,mean_test_roc_auc,0.8078236511943903
PIMA (2),NO OVERSAMPLING,LR,mean_test_f1,0.37423752459445214
PIMA (2),NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.5027706298400157
PIMA (2),NO OVERSAMPLING,KNN,mean_test_roc_auc,0.7430730140768331
PIMA (2),NO OVERSAMPLING,KNN,mean_test_f1,0.34726247458231907
PIMA (2),NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.5111135899803434
PIMA (2),NO OVERSAMPLING,DT,mean_test_roc_auc,0.7990452237972158
PIMA (2),NO OVERSAMPLING,DT,mean_test_f1,0.49864155025348034
PIMA (2),NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.631783326533422
PIMA (2),NO OVERSAMPLING,GBC,mean_test_roc_auc,0.8417859913673011
PIMA (2),NO OVERSAMPLING,GBC,mean_test_f1,0.5097955106916727
PIMA (2),NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.6452502536966762
PIMA (2),RANDOM OVERSAMPLING,LR,mean_test_roc_auc,0.8241264786104241
PIMA (2),RANDOM OVERSAMPLING,LR,mean_test_f1,0.5500553331130121
PIMA (2),RANDOM OVERSAMPLING,LR,mean_test_geometric_mean_score,0.7399000384448153
PIMA (2),RANDOM OVERSAMPLING,KNN,mean_test_roc_auc,0.7330413784694986
PIMA (2),RANDOM OVERSAMPLING,KNN,mean_test_f1,0.47048683519877926
PIMA (2),RANDOM OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.6751754914173671
PIMA (2),RANDOM OVERSAMPLING,DT,mean_test_roc_auc,0.774946588569461
PIMA (2),RANDOM OVERSAMPLING,DT,mean_test_f1,0.5200523206587583
PIMA (2),RANDOM OVERSAMPLING,DT,mean_test_geometric_mean_score,0.7226628216036917
PIMA (2),RANDOM OVERSAMPLING,GBC,mean_test_roc_auc,0.8395940259781082
PIMA (2),RANDOM OVERSAMPLING,GBC,mean_test_f1,0.5590325387818149
PIMA (2),RANDOM OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.720774636009639
PIMA (2),SMOTE,LR,mean_test_roc_auc,0.8196716493045881
PIMA (2),SMOTE,LR,mean_test_f1,0.5593757966798492
PIMA (2),SMOTE,LR,mean_test_geometric_mean_score,0.7427450805626938
PIMA (2),SMOTE,KNN,mean_test_roc_auc,0.7508036337251529
PIMA (2),SMOTE,KNN,mean_test_f1,0.48426280084273327
PIMA (2),SMOTE,KNN,mean_test_geometric_mean_score,0.6855511558611859
PIMA (2),SMOTE,DT,mean_test_roc_auc,0.7841724520417528
PIMA (2),SMOTE,DT,mean_test_f1,0.5374204431658236
PIMA (2),SMOTE,DT,mean_test_geometric_mean_score,0.7381089048101382
PIMA (2),SMOTE,GBC,mean_test_roc_auc,0.8378550653405668
PIMA (2),SMOTE,GBC,mean_test_f1,0.5534034141406976
PIMA (2),SMOTE,GBC,mean_test_geometric_mean_score,0.7206105986821639
PIMA (2),G-SOMO,LR,mean_test_roc_auc,0.8050117183909442
PIMA (2),G-SOMO,LR,mean_test_f1,0.5469710576922763
PIMA (2),G-SOMO,LR,mean_test_geometric_mean_score,0.7130002204895731
PIMA (2),G-SOMO,KNN,mean_test_roc_auc,0.7696219038896674
PIMA (2),G-SOMO,KNN,mean_test_f1,0.4962307146952526
PIMA (2),G-SOMO,KNN,mean_test_geometric_mean_score,0.6656789358750905
PIMA (2),G-SOMO,DT,mean_test_roc_auc,0.7800344824547993
