Dataset,Classifier,Metric,NO OVERSAMPLING,RANDOM OVERSAMPLING,SMOTE,G-SOMO
HABERMAN (2),GBC,ROC AUC,0.6625394982376116,0.6448466376390904,0.6914081830119566,0.7224240099523118
HABERMAN (2),GBC,F1,0.2353396853807026,0.3087749426471277,0.30213658519647035,0.4013986620622925
HABERMAN (2),GBC,GEOMETRIC MEAN SCORE,0.4198250061240446,0.5290644219627902,0.5189567402534456,0.6055795672435884
VOWEL,LR,ROC AUC,0.9821446544712695,0.9899959548021069,0.9903300700941962,0.9842606991817078
VOWEL,LR,F1,0.8538798920377867,0.7623581272611744,0.7679961817773453,0.8327645717185461
VOWEL,LR,GEOMETRIC MEAN SCORE,0.8960749101453201,0.9523087804269613,0.950887980096405,0.9266551238145027
VOWEL,KNN,ROC AUC,0.9991462206455165,1.0,1.0,0.9996658903497488
VOWEL,KNN,F1,0.962204290468675,0.9530208293067521,0.9530208293067521,0.9709827354483308
VOWEL,KNN,GEOMETRIC MEAN SCORE,0.9859012305303353,0.9949724623490056,0.9949724623490056,0.9969292998590975
VOWEL,DT,ROC AUC,0.9590277984645177,0.9559186379248867,0.9892069550322939,0.9780718905573685
VOWEL,DT,F1,0.8797251552111878,0.8456361304289466,0.8951160950483705,0.9165200434019192
VOWEL,DT,GEOMETRIC MEAN SCORE,0.9408166866823475,0.9460600629043923,0.9854636823816854,0.9721575001972436
VOWEL,GBC,ROC AUC,0.9938563768567288,0.9954711668223815,0.9982740545407769,0.998329615362048
VOWEL,GBC,F1,0.9004227240564819,0.9235857078525953,0.9372516768683714,0.9456872398524685
VOWEL,GBC,GEOMETRIC MEAN SCORE,0.9419383067087229,0.9665681410066651,0.9857723126267994,0.9863103038726406
EUCALYPTUS (2),LR,ROC AUC,0.8241764512680727,0.8986387553482686,0.877210215989481,0.8692168756745307
EUCALYPTUS (2),LR,F1,0.0,0.40607765105860705,0.40512085538793535,0.49490454730652245
EUCALYPTUS (2),LR,GEOMETRIC MEAN SCORE,0.0,0.8102471423482842,0.7925724585794565,0.7916308248154593
EUCALYPTUS (2),KNN,ROC AUC,0.6977006340771378,0.6937562964804463,0.7569129811029899,0.7440530781252873
EUCALYPTUS (2),KNN,F1,0.24443835595293684,0.32038047371843625,0.3103151515330588,0.3459915087179407
EUCALYPTUS (2),KNN,GEOMETRIC MEAN SCORE,0.3948329605202509,0.6387115310478895,0.6601299464774772,0.5759900676786706
EUCALYPTUS (2),DT,ROC AUC,0.8101528534683223,0.8494678071722621,0.8617188023533573,0.884275164203917
EUCALYPTUS (2),DT,F1,0.3773974678620957,0.41441532356086724,0.44915406752082865,0.4704262742300337
EUCALYPTUS (2),DT,GEOMETRIC MEAN SCORE,0.5648307619962745,0.7725184760086841,0.7941882374661884,0.7049537612239714
EUCALYPTUS (2),GBC,ROC AUC,0.8805842815038394,0.8799342708404104,0.8728029706388152,0.9022392054930017
EUCALYPTUS (2),GBC,F1,0.37566740173822805,0.4256796988232704,0.483481594143261,0.49936019199088344
EUCALYPTUS (2),GBC,GEOMETRIC MEAN SCORE,0.5266323491322631,0.6533653333914966,0.711253891118752,0.662282820939043
YEAST 6,LR,ROC AUC,0.9337873321451782,0.9420617079705326,0.9396940538464622,0.9411165456189188
YEAST 6,LR,F1,0.0,0.2665053836331486,0.2820452924700141,0.40273146590623377
YEAST 6,LR,GEOMETRIC MEAN SCORE,0.0,0.8720483524609457,0.8760919040527317,0.895700110614364
YEAST 6,KNN,ROC AUC,0.9000102986977475,0.8967028249885979,0.8863740603072463,0.9098348219517505
YEAST 6,KNN,F1,0.4941459766843571,0.4818733153638814,0.3570894706302048,0.5884325276062952
YEAST 6,KNN,GEOMETRIC MEAN SCORE,0.6723624218498204,0.8306624345712933,0.8638637446028871,0.8700191772357688
YEAST 6,DT,ROC AUC,0.8219516076622311,0.8756302086424845,0.8333605782718785,0.9015943100709596
YEAST 6,DT,F1,0.43813627410325523,0.48264613405280515,0.41164420313211003,0.573117949533044
YEAST 6,DT,GEOMETRIC MEAN SCORE,0.6883931656532285,0.854492602983502,0.8200104149080649,0.8762487610354734
YEAST 6,GBC,ROC AUC,0.9248613449033876,0.9409458941679438,0.9273677365643849,0.9506545887801015
YEAST 6,GBC,F1,0.39560280418026195,0.5283481976096753,0.4988953491411078,0.6052762803234502
YEAST 6,GBC,GEOMETRIC MEAN SCORE,0.6013631934122459,0.7670345212067228,0.7816578227128664,0.805848179865132
BREAST TISSUE,LR,ROC AUC,0.9012168444079847,0.9011570276182663,0.90831795187312,0.9089075745146294
BREAST TISSUE,LR,F1,0.732275586049171,0.7459582255316464,0.7586081545987206,0.7514932565383754
BREAST TISSUE,LR,GEOMETRIC MEAN SCORE,0.7886761191034002,0.8090458513878392,0.8195231754943819,0.8071463801717502
BREAST TISSUE,KNN,ROC AUC,0.7755503144654089,0.7503119018321028,0.7895987147935466,0.80407010527755
BREAST TISSUE,KNN,F1,0.6389066279632317,0.621158850908363,0.6810250959075912,0.6824802084707744
BREAST TISSUE,KNN,GEOMETRIC MEAN SCORE,0.7185788513252223,0.707066552512357,0.7514510649290571,0.7565994107184948
BREAST TISSUE,DT,ROC AUC,0.7889236395952965,0.8259844134536505,0.8301715887339349,0.8498513125512716
BREAST TISSUE,DT,F1,0.6839498346881447,0.7181264728373675,0.7047452000221324,0.7445614242621399
BREAST TISSUE,DT,GEOMETRIC MEAN SCORE,0.7552502460855846,0.7836523482861524,0.7721013072945496,0.8059896676977122
BREAST TISSUE,GBC,ROC AUC,0.9068780762920426,0.9026225389663659,0.9026182663385289,0.90986891577796
BREAST TISSUE,GBC,F1,0.7432674019384438,0.724640111809923,0.7563470296781942,0.7473644970773765
BREAST TISSUE,GBC,GEOMETRIC MEAN SCORE,0.8072265100112048,0.7891192416082977,0.8188888100156368,0.8118336911874267
EUCALYPTUS (3),LR,ROC AUC,0.761598647285802,0.8946882954177497,0.8809067174959787,0.8634935099239313
EUCALYPTUS (3),LR,F1,0.0,0.3020560773542865,0.3238547344992657,0.36413997330663994
EUCALYPTUS (3),LR,GEOMETRIC MEAN SCORE,0.0,0.7654456453315264,0.7949281261127696,0.7593826416178175
EUCALYPTUS (3),KNN,ROC AUC,0.6578530892066803,0.6616513689847598,0.6688665180162072,0.7251153341363976
EUCALYPTUS (3),KNN,F1,0.0515491452991453,0.2538173475673476,0.23158109540240057,0.2504928413131538
EUCALYPTUS (3),KNN,GEOMETRIC MEAN SCORE,0.10074930906488083,0.6197815468708439,0.6284990248402669,0.5110916216779731
EUCALYPTUS (3),DT,ROC AUC,0.808840765971291,0.7428431399210058,0.8636451529018864,0.861505139705675
EUCALYPTUS (3),DT,F1,0.27702067669172936,0.36109399676890785,0.34008858618233617,0.3905279562444093
EUCALYPTUS (3),DT,GEOMETRIC MEAN SCORE,0.48312544927749224,0.7221490509087792,0.7712099447935264,0.7226862813912325
EUCALYPTUS (3),GBC,ROC AUC,0.8499678776180848,0.8246936362440507,0.839916251738593,0.8960539053296306
EUCALYPTUS (3),GBC,F1,0.2500001215764084,0.3004927248677248,0.30382676479898707,0.40137379130945305
EUCALYPTUS (3),GBC,GEOMETRIC MEAN SCORE,0.44651953780988773,0.5525761409207384,0.5499402515729168,0.6261291627992732
MANDELON 2,LR,ROC AUC,0.7683296323710832,0.7411941771527264,0.7477769553417222,0.7807253886010364
MANDELON 2,LR,F1,0.19480848369737258,0.22061904768339197,0.22147268202888112,0.2602749433106576
MANDELON 2,LR,GEOMETRIC MEAN SCORE,0.4432192225151858,0.576503148756585,0.5796412050451086,0.5723807661272277
MANDELON 2,KNN,ROC AUC,0.5502738712065137,0.5517838638045892,0.5070811744386874,0.6054256106587712
MANDELON 2,KNN,F1,0.03252032520325203,0.09682539682539683,0.0676764562055959,0.11865049605436098
MANDELON 2,KNN,GEOMETRIC MEAN SCORE,0.07951659195053101,0.42048069485790895,0.021460759332655018,0.47497830153750076
MANDELON 2,DT,ROC AUC,0.8542561065877128,0.8713446829509006,0.9145645201085615,0.8917986676535901
MANDELON 2,DT,F1,0.6851851851851851,0.6911545987574197,0.8024891880768106,0.7897892209914165
MANDELON 2,DT,GEOMETRIC MEAN SCORE,0.7602537547959952,0.8652574276233693,0.905892289222263,0.8672729270410762
MANDELON 2,GBC,ROC AUC,0.9226967678263014,0.9247224278312363,0.9325289908709598,0.9348161855415742
MANDELON 2,GBC,F1,0.7130560958290884,0.8627645502645502,0.8949895870258774,0.8535027109326422
MANDELON 2,GBC,GEOMETRIC MEAN SCORE,0.7787897707237197,0.8751635655526828,0.9021269999474131,0.8789549082211242
WINE (2),LR,ROC AUC,0.979066317094486,0.9771396053086193,0.9795164928967746,0.9846025648842549
WINE (2),LR,F1,0.8639180537772086,0.8297671913716005,0.844386901116846,0.8767086434692068
WINE (2),LR,GEOMETRIC MEAN SCORE,0.8953799520012496,0.8883171537990955,0.8890469531810499,0.9095669026359419
WINE (2),KNN,ROC AUC,0.8470784301770217,0.8169054732435014,0.8243775786029306,0.8603830051013149
WINE (2),KNN,F1,0.6661971830985915,0.5902262057191635,0.6325070473929144,0.7433382906132449
WINE (2),KNN,GEOMETRIC MEAN SCORE,0.7377756081313528,0.7437746117675746,0.7683094750022254,0.8080902891868699
WINE (2),DT,ROC AUC,0.8756224213970693,0.9071702944942381,0.8866639229315285,0.9393939393939394
WINE (2),DT,F1,0.8262974979060969,0.8845619169562832,0.8469939531788889,0.9159626561811756
WINE (2),DT,GEOMETRIC MEAN SCORE,0.8530534241602915,0.9028225212844195,0.8802463771990177,0.9355616346065846
WINE (2),GBC,ROC AUC,0.942121415360852,0.9463284759059407,0.95466790642847,0.9945267564985875
WINE (2),GBC,F1,0.88739133364782,0.9215874959904354,0.8986464239985366,0.9547966587403206
WINE (2),GBC,GEOMETRIC MEAN SCORE,0.8934122606356261,0.9252464764736235,0.9075200032882144,0.9606462203201436
YEAST 4 (2),LR,ROC AUC,0.9140398406236441,0.905664968512669,0.9121102383090129,0.9208718863942971
YEAST 4 (2),LR,F1,0.0,0.1728788273844073,0.19588162653100175,0.24405726295382157
YEAST 4 (2),LR,GEOMETRIC MEAN SCORE,0.0,0.8298980791037045,0.839882942680436,0.8646671828053106
YEAST 4 (2),KNN,ROC AUC,0.8153837490613288,0.8153849594565215,0.8859348885883529,0.88132800134059
YEAST 4 (2),KNN,F1,0.1632948669985707,0.3139138102906219,0.3241078443208678,0.392615357801673
YEAST 4 (2),KNN,GEOMETRIC MEAN SCORE,0.27736604056541486,0.6805232944250016,0.8234072248914726,0.7595788262431011
YEAST 4 (2),DT,ROC AUC,0.814843123548105,0.7495276901841211,0.8531403528797349,0.8747750281810382
YEAST 4 (2),DT,F1,0.19086811679404272,0.24569460032422993,0.23242874085932408,0.35503391139591856
YEAST 4 (2),DT,GEOMETRIC MEAN SCORE,0.2224464193255449,0.706502642840578,0.7908563747994698,0.7349069757676767
YEAST 4 (2),GBC,ROC AUC,0.889876584526504,0.8510258026309129,0.8850325041908929,0.9261512560880434
YEAST 4 (2),GBC,F1,0.23358481938728853,0.21034092860527137,0.302592743333484,0.39155657901724233
YEAST 4 (2),GBC,GEOMETRIC MEAN SCORE,0.30520046354366465,0.35770112989006686,0.6568139394051361,0.6104641086639624
HEART (2),LR,ROC AUC,0.8623333333333334,0.8578333333333332,0.8618333333333335,0.8718333333333333
HEART (2),LR,F1,0.6982578397212543,0.7157927913189737,0.7231608853088094,0.7570620525944882
HEART (2),LR,GEOMETRIC MEAN SCORE,0.77028808046525,0.8061847459103078,0.8148530783912247,0.8281423707353502
HEART (2),KNN,ROC AUC,0.6453333333333332,0.6276666666666667,0.6360833333333333,0.6755
HEART (2),KNN,F1,0.3679339817270852,0.4554350680765775,0.4477408354646206,0.49599088300461297
HEART (2),KNN,GEOMETRIC MEAN SCORE,0.5068973507076416,0.5930785024481469,0.59079797377247,0.6293143378382745
HEART (2),DT,ROC AUC,0.7865,0.8029166666666667,0.7640833333333333,0.7980833333333335
HEART (2),DT,F1,0.6343610659517223,0.6247863247863248,0.6408302054021995,0.6806454637566379
HEART (2),DT,GEOMETRIC MEAN SCORE,0.7203345135815884,0.7306416505808093,0.7486077279339785,0.7741202266466392
HEART (2),GBC,ROC AUC,0.8318333333333333,0.833,0.8364166666666667,0.8511666666666666
HEART (2),GBC,F1,0.6382284382284382,0.6413256359454351,0.6514740064162401,0.710055550324828
HEART (2),GBC,GEOMETRIC MEAN SCORE,0.7280067593165259,0.7274759317547004,0.7460060846297119,0.7871353534791474
WINE (3),LR,ROC AUC,0.9857539682539683,0.9858257020757021,0.9888354700854701,0.9900106837606837
WINE (3),LR,F1,0.781025641025641,0.8051514096762966,0.8051514096762966,0.8349062702003879
WINE (3),LR,GEOMETRIC MEAN SCORE,0.8426143725009272,0.8841795894037339,0.8841795894037339,0.9097185394396043
WINE (3),KNN,ROC AUC,0.8283165445665446,0.8025579975579975,0.8390285409035408,0.8476717032967033
WINE (3),KNN,F1,0.5485207100591716,0.5094065934065934,0.5450443302827204,0.6031624876671317
WINE (3),KNN,GEOMETRIC MEAN SCORE,0.6413385292919492,0.741917816423695,0.7596771329057009,0.767871208022068
WINE (3),DT,ROC AUC,0.8664529914529915,0.881013431013431,0.8731837606837607,0.9459829059829059
WINE (3),DT,F1,0.8305579036348267,0.8171555367709213,0.8064010989010989,0.9069381598793365
WINE (3),DT,GEOMETRIC MEAN SCORE,0.8556755106863138,0.8713812508101196,0.8652253523172342,0.9450359101100261
WINE (3),GBC,ROC AUC,0.9459371184371186,0.9402213064713065,0.9463316544566545,0.9949336080586082
WINE (3),GBC,F1,0.8744773175542406,0.8432459847844463,0.8529023917259211,0.9290842490842491
WINE (3),GBC,GEOMETRIC MEAN SCORE,0.8832902285139437,0.868372359262537,0.8969775978610026,0.9559976524752725
LIVER (3),LR,ROC AUC,0.6953405397864052,0.6998701621109993,0.70299580041508,0.7059553086838535
LIVER (3),LR,F1,0.1814516129032258,0.4112500632880325,0.42055823953449195,0.43974180209451375
LIVER (3),LR,GEOMETRIC MEAN SCORE,0.28151971883488236,0.6388233844466007,0.6476716167169043,0.6583776399636714
LIVER (3),KNN,ROC AUC,0.6648377545009557,0.6634456246990852,0.6851573670321414,0.6987864414638683
LIVER (3),KNN,F1,0.21670567335889918,0.4011120963484913,0.42302345101942307,0.4321279638819961
LIVER (3),KNN,GEOMETRIC MEAN SCORE,0.3785460359704788,0.6320939524954639,0.6444140468702323,0.6314579183377609
LIVER (3),DT,ROC AUC,0.5818235162165711,0.5488450229607096,0.566149190128901,0.6406322949037802
LIVER (3),DT,F1,0.2732028659860522,0.304584681817262,0.3238107901344023,0.4044367856630665
LIVER (3),DT,GEOMETRIC MEAN SCORE,0.4522335689534739,0.524271516827315,0.5442085022115514,0.5940253648542271
LIVER (3),GBC,ROC AUC,0.7046408582089552,0.6632794946637779,0.7077815422520827,0.7318409327993465
LIVER (3),GBC,F1,0.35914719439287807,0.33764652014652013,0.38831027026039455,0.453234405932461
LIVER (3),GBC,GEOMETRIC MEAN SCORE,0.516795785896823,0.523466877687871,0.5748067035984363,0.626679134784325
LIVER,LR,ROC AUC,0.6956225650939195,0.6934927124547733,0.697830187076502,0.7005015916558746
LIVER,LR,F1,0.5696786070062847,0.5862163396647814,0.5909958936672361,0.6117962228149709
LIVER,LR,GEOMETRIC MEAN SCORE,0.634582348758092,0.6230180372978961,0.6252272805576815,0.6532151110893357
LIVER,KNN,ROC AUC,0.6787399757751802,0.6862114896398062,0.6793822908393687,0.6920316333620542
LIVER,KNN,F1,0.567987774820073,0.5881428987172347,0.5916641331146573,0.6017450135644512
LIVER,KNN,GEOMETRIC MEAN SCORE,0.6306466305634724,0.639321454429236,0.6358982453402586,0.6493482237863335
LIVER,DT,ROC AUC,0.5975697333089331,0.6400698998554055,0.6439154269656264,0.6665137892118286
LIVER,DT,F1,0.5351479307598194,0.5594971061763966,0.5784055617267414,0.5914955754360538
LIVER,DT,GEOMETRIC MEAN SCORE,0.5623785492006755,0.6125956746506205,0.6321638535416958,0.6447586025203753
LIVER,GBC,ROC AUC,0.7600599278017698,0.7522557239815283,0.7615385619962889,0.7675994891103355
LIVER,GBC,F1,0.6147325202871228,0.6170758100717921,0.6280547893146449,0.6526595363213713
LIVER,GBC,GEOMETRIC MEAN SCORE,0.6729622689714957,0.6706129746497569,0.6792243777422244,0.6997920713181556
VOWEL (3),LR,ROC AUC,0.9663707449160035,0.9868598573309499,0.9851896227367085,0.9732744505151272
VOWEL (3),LR,F1,0.5893241995073891,0.5210295600983251,0.5327433136534259,0.6583502668308703
VOWEL (3),LR,GEOMETRIC MEAN SCORE,0.6569988981721996,0.9531108054014574,0.9231687043006799,0.8991001425670617
VOWEL (3),KNN,ROC AUC,0.8761129291123668,0.8805115951639566,0.9628902826231116,0.9256127735411142
VOWEL (3),KNN,F1,0.4443247126436782,0.8343668078241582,0.8621146526517444,0.7353471301208372
VOWEL (3),KNN,GEOMETRIC MEAN SCORE,0.5337513049581004,0.8501202194980881,0.9055444337640757,0.7728994357378571
VOWEL (3),DT,ROC AUC,0.8822377873563219,0.9135846259562526,0.9100216027803405,0.9814862460596625
VOWEL (3),DT,F1,0.8324211660617059,0.7921875528401212,0.72235330183934,0.8981397459165156
VOWEL (3),DT,GEOMETRIC MEAN SCORE,0.8715949915020983,0.9072710869539468,0.9098017774551791,0.9669549105578572
VOWEL (3),GBC,ROC AUC,0.9956570272556031,0.9982460963028101,0.9976057403990313,0.9997772928439627
VOWEL (3),GBC,F1,0.8782840722495895,0.8517751814882033,0.8174375576010695,0.9614979281975553
VOWEL (3),GBC,GEOMETRIC MEAN SCORE,0.9114934063001657,0.9008734763651332,0.9419937457667148,0.9903405962604244
DERMATOLOGY,LR,ROC AUC,1.0,1.0,1.0,1.0
DERMATOLOGY,LR,F1,0.9441340782122905,0.987322733132789,0.987322733132789,1.0
DERMATOLOGY,LR,GEOMETRIC MEAN SCORE,0.9480963982330224,0.9992626161255417,0.9992626161255417,1.0
DERMATOLOGY,KNN,ROC AUC,0.9745859936153233,0.9745859936153233,0.9743741127488716,0.9985285315243415
DERMATOLOGY,KNN,F1,0.8643460822231772,0.8419997135080934,0.8419997135080934,0.8643460822231772
DERMATOLOGY,KNN,GEOMETRIC MEAN SCORE,0.9661848977053636,0.9646984356993376,0.9646984356993376,0.9771308212123178
DERMATOLOGY,DT,ROC AUC,0.9376961369409582,0.9376961369409582,0.9376961369409582,0.9985168339348396
DERMATOLOGY,DT,F1,0.8363926576217079,0.8363926576217079,0.8363926576217079,0.9776536312849162
DERMATOLOGY,DT,GEOMETRIC MEAN SCORE,0.9331796822313992,0.9331796822313992,0.9331796822313992,0.9985135379939739
DERMATOLOGY,GBC,ROC AUC,0.9376961369409582,0.9376961369409582,0.9376961369409582,1.0
DERMATOLOGY,GBC,F1,0.8363926576217079,0.8363926576217079,0.8363926576217079,0.9776536312849162
DERMATOLOGY,GBC,GEOMETRIC MEAN SCORE,0.9331796822313992,0.9331796822313992,0.9331796822313992,0.9985135379939739
WINE,LR,ROC AUC,0.9882373353184295,0.9882300172145067,0.9888298594148619,0.9900075895038035
WINE,LR,F1,0.9139341129710312,0.908184547543986,0.9225038577086059,0.9261946292163921
WINE,LR,GEOMETRIC MEAN SCORE,0.925829335181476,0.9230005134321444,0.934809119073641,0.938648987140026
WINE,KNN,ROC AUC,0.8445537798249082,0.8321620005272912,0.8381811167717372,0.8521188091748668
WINE,KNN,F1,0.7045784605977222,0.6926495824740029,0.6907986438842625,0.7189601869970355
WINE,KNN,GEOMETRIC MEAN SCORE,0.7527627966062431,0.7393976842968322,0.7382778871999739,0.7647579002962595
WINE,DT,ROC AUC,0.9256344456851296,0.9189973131411822,0.9302016452648475,0.9491110684625584
WINE,DT,F1,0.900974500069168,0.9041292921663048,0.8992035671786012,0.9386224275329473
WINE,DT,GEOMETRIC MEAN SCORE,0.916639747952829,0.9174820075120855,0.9181098444428832,0.9451505072577809
WINE,GBC,ROC AUC,0.9914023425686835,0.9911853195927451,0.9890542004947233,0.9972251300780857
WINE,GBC,F1,0.9250481031902511,0.9460967552648165,0.9471178634347213,0.9751328127075198
WINE,GBC,GEOMETRIC MEAN SCORE,0.9348726241191121,0.9526824419590634,0.9551199688437075,0.977572508066398
MANDELON 1 (2),LR,ROC AUC,0.8515717842654902,0.8305903770330747,0.8270556164863647,0.8515717842654902
MANDELON 1 (2),LR,F1,0.07688392035554163,0.11696262553565535,0.1195099551391755,0.1992984719157106
MANDELON 1 (2),LR,GEOMETRIC MEAN SCORE,0.12032457242754278,0.7640348541677195,0.7698993079178122,0.6231300827161719
MANDELON 1 (2),KNN,ROC AUC,0.5676497613903119,0.5672894155250557,0.6861079661991537,0.6014625366907869
MANDELON 1 (2),KNN,F1,0.0,0.07863402892414686,0.09555194255225413,0.0859981004678929
MANDELON 1 (2),KNN,GEOMETRIC MEAN SCORE,0.0,0.3453901533301876,0.6139117483240208,0.21750698881167466
MANDELON 1 (2),DT,ROC AUC,0.7595550073049566,0.7418927769959974,0.7308668218968142,0.8029340869760607
MANDELON 1 (2),DT,F1,0.2679315390609465,0.18041321823177092,0.18309853264197096,0.279610272255007
MANDELON 1 (2),DT,GEOMETRIC MEAN SCORE,0.4621192966422204,0.7492685420202316,0.7396588475541194,0.64115144057217
MANDELON 1 (2),GBC,ROC AUC,0.8459314290153137,0.8183226819341254,0.8171724059123391,0.853747336268189
MANDELON 1 (2),GBC,F1,0.29089578500773555,0.2831781102316984,0.24207871827802319,0.3350376632831935
MANDELON 1 (2),GBC,GEOMETRIC MEAN SCORE,0.47280205619613613,0.6376708790693058,0.6625803285374303,0.5412296320190164
YEAST 5 (2),LR,ROC AUC,0.9883038971402514,0.9899044646928539,0.9897862924239463,0.9903872304735848
YEAST 5 (2),LR,F1,0.0,0.3291311696238074,0.3244170168967314,0.3821977607194257
YEAST 5 (2),LR,GEOMETRIC MEAN SCORE,0.0,0.9667542038357104,0.9660370759804253,0.971377371383807
YEAST 5 (2),KNN,ROC AUC,0.9686643988990944,0.9687358518988991,0.9935248009087356,0.9917232590710703
YEAST 5 (2),KNN,F1,0.45387772282437117,0.544902441900913,0.6499202006383948,0.5834977058323951
YEAST 5 (2),KNN,GEOMETRIC MEAN SCORE,0.6302920259385676,0.8586919366025099,0.9880949639891672,0.940104388568606
YEAST 5 (2),DT,ROC AUC,0.8307993982476711,0.8721591834408183,0.8925483274705233,0.9697230127516123
YEAST 5 (2),DT,F1,0.4985342974399062,0.4771006593852011,0.49972973934157244,0.5944896886853084
YEAST 5 (2),DT,GEOMETRIC MEAN SCORE,0.7698851755388576,0.864857592831462,0.8657797049491776,0.9560404079242237
YEAST 5 (2),GBC,ROC AUC,0.9844842151977069,0.9861763891603152,0.9840599757344798,0.990798136114911
YEAST 5 (2),GBC,F1,0.2740690074479404,0.4622819952505315,0.5106080535971097,0.6034062037993206
YEAST 5 (2),GBC,GEOMETRIC MEAN SCORE,0.46928891804949924,0.6804426008535779,0.7501506283134147,0.8320833208441597
NEW THYROID 1 (2),LR,ROC AUC,1.0,1.0,1.0,1.0
NEW THYROID 1 (2),LR,F1,0.9695431472081218,0.9238578680203046,0.9238578680203046,0.9695431472081218
NEW THYROID 1 (2),LR,GEOMETRIC MEAN SCORE,0.970809549875981,0.9916454986865902,0.9916454986865902,0.994442184324992
NEW THYROID 1 (2),KNN,ROC AUC,0.8765651438240271,0.8794416243654822,0.939065143824027,0.9555837563451777
NEW THYROID 1 (2),KNN,F1,0.7106598984771574,0.8121827411167513,0.8196727130737282,0.841770496846639
NEW THYROID 1 (2),KNN,GEOMETRIC MEAN SCORE,0.7664433779920875,0.869738812182468,0.9152856070912313,0.8890338755033198
NEW THYROID 1 (2),DT,ROC AUC,0.905160744500846,0.9130287648054146,0.9127961082910321,0.9651649746192894
NEW THYROID 1 (2),DT,F1,0.8028764805414551,0.8598523304107061,0.8542685740655284,0.8847345547853163
NEW THYROID 1 (2),DT,GEOMETRIC MEAN SCORE,0.8991877293833288,0.9052904504446864,0.9011014496628146,0.961046445215742
NEW THYROID 1 (2),GBC,ROC AUC,0.9669627749576989,0.9822758037225041,0.9925549915397631,0.9983714043993233
NEW THYROID 1 (2),GBC,F1,0.8578680203045685,0.8263959390862945,0.8725426857406553,0.9164743885556068
NEW THYROID 1 (2),GBC,GEOMETRIC MEAN SCORE,0.9047334897068751,0.9009767457261748,0.9199173577207653,0.965251734200973
YEAST 3 (3),LR,ROC AUC,0.9708552276006822,0.9723062911114859,0.9732315024081257,0.9749137384981541
YEAST 3 (3),LR,F1,0.0,0.44712336696994237,0.4645221274308766,0.5607028013667222
YEAST 3 (3),LR,GEOMETRIC MEAN SCORE,0.0,0.9088672493931698,0.9119577104219472,0.9144428616543225
YEAST 3 (3),KNN,ROC AUC,0.8743150128370908,0.8726117182961339,0.8942921824928318,0.9306389526058358
YEAST 3 (3),KNN,F1,0.5319212121212121,0.5762008888121845,0.5567895746634625,0.6397342706780671
YEAST 3 (3),KNN,GEOMETRIC MEAN SCORE,0.6627006426580343,0.8632637534646037,0.8594394435399877,0.8757624148878936
YEAST 3 (3),DT,ROC AUC,0.8739603661850415,0.883969906860816,0.8740454489233709,0.9441814087067333
YEAST 3 (3),DT,F1,0.6213922077922078,0.5538222263918858,0.5471557287157287,0.6708395104341949
YEAST 3 (3),DT,GEOMETRIC MEAN SCORE,0.7842533695566103,0.8801782403301806,0.8430830100826952,0.9276736876771496
YEAST 3 (3),GBC,ROC AUC,0.9522879949776053,0.9432563716946833,0.9466938944172711,0.9734417402222597
YEAST 3 (3),GBC,F1,0.5748031884031884,0.5859744733080854,0.6034408258408257,0.6820660856059755
YEAST 3 (3),GBC,GEOMETRIC MEAN SCORE,0.7621331641220876,0.800005037390662,0.8224438464411095,0.885161406935637
PIMA (3),LR,ROC AUC,0.7995092106844173,0.8308003572049355,0.8249209121208197,0.8023083581521936
PIMA (3),LR,F1,0.28941502318931006,0.489691398019771,0.4912044366134301,0.47450542336665225
PIMA (3),LR,GEOMETRIC MEAN SCORE,0.42928169954108997,0.7484028812745572,0.7464528352949118,0.7030495598398484
PIMA (3),KNN,ROC AUC,0.7026423715981246,0.6939304791935708,0.7152408129387047,0.7270639609151073
PIMA (3),KNN,F1,0.31757809146016863,0.36930926108341966,0.37194855350771217,0.3900772946490772
PIMA (3),KNN,GEOMETRIC MEAN SCORE,0.4899266952567153,0.6463916191629162,0.6512837556227637,0.6001531626893353
PIMA (3),DT,ROC AUC,0.7151037025889775,0.7692735190052391,0.7664109769939956,0.7807064975834421
PIMA (3),DT,F1,0.41961124653237414,0.42663903102817224,0.44088410404885525,0.4531497144674015
PIMA (3),DT,GEOMETRIC MEAN SCORE,0.6084547361878232,0.7148956056928168,0.7047926151212034,0.6895191221521596
PIMA (3),GBC,ROC AUC,0.8275273474092143,0.8147944030116272,0.8284244106760179,0.8397498865506858
PIMA (3),GBC,F1,0.44888313865311436,0.4596449564926621,0.4740521921240364,0.48897453603895524
PIMA (3),GBC,GEOMETRIC MEAN SCORE,0.6063111045968816,0.6782551966539175,0.68660458029305,0.6774660860306669
LIVER (2),LR,ROC AUC,0.6955062172426638,0.6970895231396494,0.6965523319232713,0.6955062172426638
LIVER (2),LR,F1,0.24740484429065746,0.4976027501503857,0.4926124663492446,0.47266818497540275
LIVER (2),LR,GEOMETRIC MEAN SCORE,0.3875837511388098,0.6496770154380461,0.6463921884796952,0.6249935726445315
LIVER (2),KNN,ROC AUC,0.682408375069838,0.6640971591740494,0.6881772309076277,0.69140131353593
LIVER (2),KNN,F1,0.4139342339806737,0.48560141531340206,0.4933570982730614,0.5011155565167243
LIVER (2),KNN,GEOMETRIC MEAN SCORE,0.5466602064594505,0.6404865329984206,0.6468062347596473,0.6478167959035069
